"","id","country","region","city","date","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","review_scores_rating","availability_30","price_30","revenue_30"
"1",24398,"italy","campania","naples","2020-06-14","San Carlo all'Arena",40.85714,14.25763,"Apartment","Entire home/apt",4,"3",3,"$230.00",3,180,97,29,230,230
"2",30536,"italy","campania","naples","2020-06-14","San Lorenzo",40.85543,14.25812,"Condominium","Private room",2,"1",0,"$35.00",2,30,94,29,35,35
"3",49051,"italy","campania","naples","2020-06-14","San Lorenzo",40.85156,14.26255,"Bed and breakfast","Private room",2,"1",1,"$29.00",1,365,93,30,NA,0
"4",51629,"italy","campania","naples","2020-06-14","San Lorenzo",40.85308,14.26167,"Bed and breakfast","Private room",2,"1",1,"$29.00",1,365,93,30,NA,0
"5",51630,"italy","campania","naples","2020-06-14","San Lorenzo",40.85326,14.26149,"Bed and breakfast","Private room",2,"1",1,"$29.00",2,365,95,29,29,29
"6",51631,"italy","campania","naples","2020-06-14","San Lorenzo",40.85294,14.26303,"Bed and breakfast","Private room",2,"1",1,"$29.00",1,365,92,30,NA,0
"7",51632,"italy","campania","naples","2020-06-14","San Lorenzo",40.8532,14.26311,"Bed and breakfast","Private room",3,"1",3,"$29.00",1,730,96,30,NA,0
"8",63413,"italy","campania","naples","2020-06-14","Chiaia",40.83319,14.22613,"Apartment","Entire home/apt",2,"1",0,"$60.00",2,60,95,28,60,120
"9",74364,"italy","campania","naples","2020-06-14","San Lorenzo",40.8512,14.25217,"Apartment","Entire home/apt",2,"1",1,"$38.00",3,1125,98,25,36.8,184
"10",76993,"italy","campania","naples","2020-06-14","Vomero",40.84568,14.22618,"Condominium","Private room",3,"1",2,"$34.00",2,35,100,21,35.5555555555556,320
"11",77009,"italy","campania","naples","2020-06-14","Vomero",40.84568,14.22618,"Apartment","Private room",2,"1",1,"$25.00",3,35,96,20,25,250
"12",77010,"italy","campania","naples","2020-06-14","Vomero",40.84568,14.22618,"Condominium","Private room",3,"1",2,"$26.00",3,35,94,20,25,250
"13",107336,"italy","campania","naples","2020-06-14","San Ferdinando",40.83992,14.24613,"Apartment","Entire home/apt",2,"1",1,"$45.00",2,30,96,2,52.0357142857143,1457
