"","id","country","region","city","date","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","review_scores_rating","availability_30","price_30","revenue_30"
"1",36720,"germany","bv","munich","2020-06-20","Ludwigsvorstadt-Isarvorstadt",48.13057,11.56929,"Apartment","Entire home/apt",2,"1",1,"$95.00",2,730,98,0,95,2850
"2",97945,"germany","bv","munich","2020-06-20","Hadern",48.11476,11.48782,"Apartment","Entire home/apt",2,"1",1,"$80.00",2,90,97,2,80,2240
"3",114695,"germany","bv","munich","2020-06-20","Berg am Laim",48.11923,11.63726,"Apartment","Entire home/apt",5,"1",3,"$95.00",2,30,95,0,95,2850
"4",127383,"germany","bv","munich","2020-06-20","Maxvorstadt",48.15198,11.56486,"Apartment","Entire home/apt",4,"1",1,"$120.00",2,14,98,6,120,2880
"5",157808,"germany","bv","munich","2020-06-20","Schwabing-West",48.16381,11.56089,"Apartment","Private room",2,"1",1,"$35.00",1,36,NA,0,35,1050
"6",159634,"germany","bv","munich","2020-06-20","Pasing-Obermenzing",48.13898,11.46612,"Apartment","Entire home/apt",3,"1",1,"$55.00",3,90,93,4,52,1352
"7",170154,"germany","bv","munich","2020-06-20","Sendling-Westpark",48.10751,11.52733,"House","Private room",4,"1",2,"$55.00",2,1125,99,14,55,880
"8",170815,"germany","bv","munich","2020-06-20","Neuhausen-Nymphenburg",48.16132,11.54154,"Apartment","Entire home/apt",2,"1",1,"$65.00",3,14,91,30,NA,0
"9",172672,"germany","bv","munich","2020-06-20","Schwabing-West",48.16341,11.56366,"Apartment","Private room",2,"1",1,"$54.00",1,4,97,0,56,1680
"10",172977,"germany","bv","munich","2020-06-20","Maxvorstadt",48.14816,11.55449,"Apartment","Private room",2,"1",0,"$67.00",2,30,97,14,67.9375,1087
"11",178114,"germany","bv","munich","2020-06-20","Maxvorstadt",48.15341,11.57267,"Apartment","Entire home/apt",2,"1",1,"$59.00",3,30,95,0,63.5,1905
"12",179640,"germany","bv","munich","2020-06-20","Bogenhausen",48.14574,11.63908,"Condominium","Private room",1,"1",1,"$35.00",2,30,98,29,39,39
"13",183634,"germany","bv","munich","2020-06-20","Allach-Untermenzing",48.17449,11.44619,"Igloo","Shared room",16,"1",0,"$50.00",1,730,NA,30,NA,0
"14",186596,"germany","bv","munich","2020-06-20","Au-Haidhausen",48.12198,11.57644,"Apartment","Shared room",5,"1",3,"$85.00",1,1125,93,0,75,2250
"15",187359,"germany","bv","munich","2020-06-20","Neuhausen-Nymphenburg",48.15849,11.54106,"Apartment","Private room",2,"1",1,"$69.00",2,7,97,29,69,69
"16",187386,"germany","bv","munich","2020-06-20","Berg am Laim",48.12199,11.62761,"Apartment","Private room",2,"1",2,"$59.00",2,7,95,30,NA,0
"17",189551,"germany","bv","munich","2020-06-20","Schwanthalerhöhe",48.1354,11.54618,"Apartment","Entire home/apt",6,"2",4,"$120.00",3,180,96,5,120,3000
"18",189582,"germany","bv","munich","2020-06-20","Bogenhausen",48.15672,11.64901,"Apartment","Private room",1,"1",1,"$19.00",30,365,92,0,25,750
"19",189606,"germany","bv","munich","2020-06-20","Au-Haidhausen",48.12551,11.58045,"Apartment","Entire home/apt",4,"1",2,"$51.00",2,60,91,18,51,612
"20",190383,"germany","bv","munich","2020-06-20","Berg am Laim",48.12452,11.63223,"Apartment","Private room",1,"1",1,"$25.00",2,730,98,0,25,750
"21",190453,"germany","bv","munich","2020-06-20","Tudering-Riem",48.13211,11.69417,"Apartment","Entire home/apt",6,"2",3,"$200.00",3,180,96,0,200,6000
"22",190474,"germany","bv","munich","2020-06-20","Ludwigsvorstadt-Isarvorstadt",48.12989,11.56057,"Apartment","Entire home/apt",8,"3",4,"$180.00",1,365,93,15,180,2700
"23",190529,"germany","bv","munich","2020-06-20","Ludwigsvorstadt-Isarvorstadt",48.12989,11.56057,"Apartment","Private room",4,"1",2,"$50.00",1,5,96,11,53.1578947368421,1010
"24",190564,"germany","bv","munich","2020-06-20","Ludwigsvorstadt-Isarvorstadt",48.12989,11.56057,"Apartment","Private room",2,"1",1,"$90.00",1,5,98,28,50,100
"25",190565,"germany","bv","munich","2020-06-20","Ludwigsvorstadt-Isarvorstadt",48.12989,11.56057,"Apartment","Private room",2,"1",1,"$80.00",1,5,98,30,NA,0
"26",190653,"germany","bv","munich","2020-06-20","Ludwigsvorstadt-Isarvorstadt",48.12951,11.56103,"Apartment","Entire home/apt",2,"1",1,"$60.00",1,730,95,19,81.8181818181818,900
"27",191405,"germany","bv","munich","2020-06-20","Au-Haidhausen",48.12175,11.57879,"Apartment","Entire home/apt",2,"1",1,"$65.00",2,7,99,0,65,1950
"28",191429,"germany","bv","munich","2020-06-20","Ludwigsvorstadt-Isarvorstadt",48.12821,11.55607,"Apartment","Private room",1,"1",1,"$32.00",140,365,93,30,NA,0
"29",191535,"germany","bv","munich","2020-06-20","Sendling",48.11468,11.53897,"Apartment","Private room",4,"1",1,"$240.00",1,14,97,0,240,7200
"30",192933,"germany","bv","munich","2020-06-20","Ludwigsvorstadt-Isarvorstadt",48.13012,11.56642,"Apartment","Shared room",4,"1",0,"$70.00",3,21,96,21,70,630
"31",193424,"germany","bv","munich","2020-06-20","Schwabing-Freimann",48.15262,11.5846,"Apartment","Entire home/apt",2,"1",1,"$85.00",2,40,96,0,75.0333333333333,2251
"32",193463,"germany","bv","munich","2020-06-20","Maxvorstadt",48.15519,11.5715,"Apartment","Private room",1,"1",1,"$40.00",2,30,95,22,50.625,405
"33",193477,"germany","bv","munich","2020-06-20","Maxvorstadt",48.15617,11.56845,"Apartment","Private room",1,"1",1,"$33.00",2,7,96,18,37,444
"34",194533,"germany","bv","munich","2020-06-20","Neuhausen-Nymphenburg",48.14822,11.5398,"Apartment","Entire home/apt",2,"1",1,"$120.00",1,3,95,29,120,120
"35",195293,"germany","bv","munich","2020-06-20","Schwabing-West",48.164,11.56706,"Condominium","Private room",2,"1",1,"$45.00",30,210,95,19,45,495
"36",195371,"germany","bv","munich","2020-06-20","Feldmoching-Hasenbergl",48.19444,11.53349,"House","Private room",2,"1",2,"$29.00",2,360,92,6,29,696
"37",195388,"germany","bv","munich","2020-06-20","Ramersdorf-Perlach",48.10141,11.60523,"Townhouse","Entire home/apt",4,"1",2,"$75.00",2,7,98,29,75,75
"38",195444,"germany","bv","munich","2020-06-20","Ludwigsvorstadt-Isarvorstadt",48.12092,11.56138,"Apartment","Private room",3,"1",2,"$55.00",3,20,96,26,55,220
"39",195452,"germany","bv","munich","2020-06-20","Ludwigsvorstadt-Isarvorstadt",48.1214,11.55984,"Apartment","Entire home/apt",5,"2",6,"$95.00",10,30,96,1,95,2755
"40",196127,"germany","bv","munich","2020-06-20","Ludwigsvorstadt-Isarvorstadt",48.13274,11.57445,"Apartment","Private room",2,"1",2,"$30.00",2,45,94,0,31,930
"41",196214,"germany","bv","munich","2020-06-20","Bogenhausen",48.14056,11.60339,"Apartment","Private room",2,"1",1,"$55.00",14,365,98,26,55,220
"42",196230,"germany","bv","munich","2020-06-20","Au-Haidhausen",48.12022,11.57653,"Apartment","Private room",2,"1",1,"$39.00",1,14,93,15,39,585
"43",196243,"germany","bv","munich","2020-06-20","Au-Haidhausen",48.12185,11.57651,"Apartment","Private room",2,"1",0,"$45.00",1,30,95,0,45,1350
"44",196265,"germany","bv","munich","2020-06-20","Au-Haidhausen",48.12106,11.57525,"Apartment","Entire home/apt",2,"1",1,"$66.00",6,90,95,0,75,2250
"45",197197,"germany","bv","munich","2020-06-20","Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln",48.08941,11.51371,"House","Private room",2,"1",1,"$48.00",2,30,93,0,49.6333333333333,1489
"46",197660,"germany","bv","munich","2020-06-20","Sendling-Westpark",48.11009,11.5307,"Apartment","Private room",2,"1",1,"$50.00",2,30,96,30,NA,0
"47",198942,"germany","bv","munich","2020-06-20","Berg am Laim",48.11929,11.64251,"Apartment","Private room",2,"1",1,"$48.00",2,93,94,19,48,528
"48",198946,"germany","bv","munich","2020-06-20","Ramersdorf-Perlach",48.12325,11.60263,"Apartment","Entire home/apt",3,"1",2,"$65.00",2,90,91,27,75,225
"49",198990,"germany","bv","munich","2020-06-20","Neuhausen-Nymphenburg",48.16001,11.51108,"Apartment","Entire home/apt",1,"0",1,"$45.00",720,1125,96,0,50,1500
"50",199066,"germany","bv","munich","2020-06-20","Untergiesing-Harlaching",48.09099,11.55945,"Apartment","Private room",7,"2",6,"$60.00",1,10,98,21,67.7777777777778,610
"51",199189,"germany","bv","munich","2020-06-20","Bogenhausen",48.15896,11.64821,"Apartment","Private room",1,"1",0,"$25.00",1,730,95,0,26.1666666666667,785
"52",199256,"germany","bv","munich","2020-06-20","Maxvorstadt",48.14992,11.56211,"Apartment","Private room",1,"1",1,"$32.00",3,90,97,5,32,800
"53",199797,"germany","bv","munich","2020-06-20","Schwabing-Freimann",48.16637,11.59016,"Apartment","Entire home/apt",2,"1",2,"$85.00",1,40,95,23,85,595
"54",199840,"germany","bv","munich","2020-06-20","Tudering-Riem",48.11712,11.67722,"Villa","Private room",2,"1",2,"$49.00",1,780,96,29,49,49
"55",199850,"germany","bv","munich","2020-06-20","Berg am Laim",48.11906,11.64244,"Apartment","Private room",2,"1",1,"$108.00",2,8,97,29,108,108
"56",199922,"germany","bv","munich","2020-06-20","Milbertshofen-Am Hart",48.18366,11.56935,"Apartment","Entire home/apt",3,"2",3,"$98.00",20,730,100,0,98,2940
"57",200782,"germany","bv","munich","2020-06-20","Ludwigsvorstadt-Isarvorstadt",48.12533,11.55284,"Apartment","Private room",1,"1",1,"$35.00",12,260,86,29,28,28
"58",200785,"germany","bv","munich","2020-06-20","Ludwigsvorstadt-Isarvorstadt",48.12526,11.55195,"Apartment","Private room",2,"1",1,"$32.00",12,230,90,29,33,33
"59",200791,"germany","bv","munich","2020-06-20","Ludwigsvorstadt-Isarvorstadt",48.1259,11.55329,"Apartment","Private room",1,"1",1,"$29.00",15,300,94,30,NA,0
"60",200795,"germany","bv","munich","2020-06-20","Ludwigsvorstadt-Isarvorstadt",48.12402,11.55202,"Apartment","Private room",1,"1",1,"$28.00",45,340,95,29,26,26
"61",200798,"germany","bv","munich","2020-06-20","Neuhausen-Nymphenburg",48.15885,11.54291,"Apartment","Shared room",7,"1",4,"$34.00",4,270,67,29,34,34
"62",200866,"germany","bv","munich","2020-06-20","Laim",48.13615,11.51131,"Apartment","Entire home/apt",4,"2",3,"$58.00",30,730,100,0,76.6,2298
"63",201099,"germany","bv","munich","2020-06-20","Untergiesing-Harlaching",48.11803,11.57135,"Apartment","Entire home/apt",3,"3",3,"$130.00",180,730,100,0,130,3900
"64",201829,"germany","bv","munich","2020-06-20","Bogenhausen",48.14143,11.65504,"Apartment","Entire home/apt",2,"1",1,"$55.00",30,1125,100,0,55,1650
"65",204547,"germany","bv","munich","2020-06-20","Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln",48.10129,11.50138,"Apartment","Entire home/apt",2,"1",1,"$55.00",89,365,90,10,55,1100
"66",205381,"germany","bv","munich","2020-06-20","Bogenhausen",48.13909,11.60832,"Apartment","Entire home/apt",8,"3",4,"$129.00",1,365,93,1,91.4137931034483,2651
"67",205393,"germany","bv","munich","2020-06-20","Bogenhausen",48.13909,11.60832,"Apartment","Entire home/apt",2,"1",1,"$64.00",1,730,93,1,52.6206896551724,1526
"68",205401,"germany","bv","munich","2020-06-20","Bogenhausen",48.13909,11.60832,"Apartment","Entire home/apt",4,"1",2,"$79.00",1,730,93,8,64.4545454545455,1418
"69",205415,"germany","bv","munich","2020-06-20","Bogenhausen",48.13909,11.60832,"Apartment","Entire home/apt",6,"2",4,"$89.00",1,365,89,11,73.2105263157895,1391
"70",205431,"germany","bv","munich","2020-06-20","Schwanthalerhöhe",48.13661,11.53075,"Apartment","Entire home/apt",6,"2",3,"$89.00",1,365,91,10,81,1620
"71",206288,"germany","bv","munich","2020-06-20","Obergiesing",48.11013,11.59559,"Condominium","Entire home/apt",4,"0",2,"$120.00",4,125,97,23,90,630
"72",207713,"germany","bv","munich","2020-06-20","Neuhausen-Nymphenburg",48.15075,11.53495,"Apartment","Entire home/apt",4,"1",4,"$79.00",3,12,93,0,79,2370
"73",207827,"germany","bv","munich","2020-06-20","Neuhausen-Nymphenburg",48.15882,11.54156,"Apartment","Entire home/apt",5,"1",3,"$190.00",4,340,NA,9,190,3990
"74",210348,"germany","bv","munich","2020-06-20","Ludwigsvorstadt-Isarvorstadt",48.12401,11.56119,"Condominium","Private room",2,"1",0,"$53.00",2,35,88,27,53,159
"75",211250,"germany","bv","munich","2020-06-20","Tudering-Riem",48.12471,11.69745,"Apartment","Entire home/apt",2,"1",1,"$85.00",3,21,97,29,85,85
"76",211291,"germany","bv","munich","2020-06-20","Neuhausen-Nymphenburg",48.14496,11.5411,"Apartment","Entire home/apt",3,"1",2,"$103.00",1,1125,88,0,103,3090
"77",211374,"germany","bv","munich","2020-06-20","Tudering-Riem",48.13192,11.70239,"Apartment","Private room",2,"1",2,"$59.00",3,14,95,29,45,45
"78",211744,"germany","bv","munich","2020-06-20","Tudering-Riem",48.11186,11.7104,"House","Private room",1,"1",1,"$45.00",1,14,98,22,43,344
"79",212482,"germany","bv","munich","2020-06-20","Sendling",48.11932,11.53937,"Apartment","Private room",2,"1",1,"$38.00",2,90,97,0,38,1140
