"","id","country","region","city","date","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","review_scores_rating","availability_30","price_30","revenue_30"
"1",2818,"the-netherlands","north-holland","amsterdam","2020-08-18","Oostelijk Havengebied - Indische Buurt",52.36575,4.94142,"Private room in apartment","Private room",2,"1",2,"$59.00",3,1125,98,22,59,472
"2",20168,"the-netherlands","north-holland","amsterdam","2020-08-18","Centrum-Oost",52.36509,4.89354,"Private room in townhouse","Private room",2,"1",1,"$209.00",1,365,89,0,201,6030
"3",25428,"the-netherlands","north-holland","amsterdam","2020-08-18","Centrum-West",52.37297,4.88339,"Entire apartment","Entire home/apt",3,"1",1,"$125.00",14,180,100,16,125,1750
"4",27886,"the-netherlands","north-holland","amsterdam","2020-08-18","Centrum-West",52.38761,4.89188,"Private room in houseboat","Private room",2,"1",1,"$135.00",2,730,99,10,139,2780
"5",28871,"the-netherlands","north-holland","amsterdam","2020-08-18","Centrum-West",52.36719,4.89092,"Private room in apartment","Private room",2,"1",1,"$75.00",2,1825,97,23,75,525
"6",29051,"the-netherlands","north-holland","amsterdam","2020-08-18","Centrum-West",52.36773,4.89151,"Private room in apartment","Private room",1,"1",1,"$55.00",2,730,95,17,55,715
"7",31080,"the-netherlands","north-holland","amsterdam","2020-08-18","Zuid",52.35132,4.84838,"Entire apartment","Entire home/apt",4,"3",3,"$219.00",3,365,95,0,219,6570
"8",41125,"the-netherlands","north-holland","amsterdam","2020-08-18","Centrum-West",52.37891,4.88321,"Entire apartment","Entire home/apt",3,"1",1,"$160.00",4,35,96,0,160,4800
"9",43109,"the-netherlands","north-holland","amsterdam","2020-08-18","Centrum-West",52.37537,4.88932,"Entire apartment","Entire home/apt",4,"2",4,"$211.00",3,30,98,30,NA,0
"10",43980,"the-netherlands","north-holland","amsterdam","2020-08-18","Zuid",52.35746,4.86124,"Entire apartment","Entire home/apt",2,"1",2,"$79.00",30,365,80,2,79,2212
"11",46386,"the-netherlands","north-holland","amsterdam","2020-08-18","De Pijp - Rivierenbuurt",52.35247,4.90825,"Entire apartment","Entire home/apt",2,"1",1,"$150.00",3,1825,93,0,150,4500
"12",47061,"the-netherlands","north-holland","amsterdam","2020-08-18","De Baarsjes - Oud-West",52.36799,4.87447,"Entire apartment","Entire home/apt",3,"2",2,"$140.00",2,60,96,0,140,4200
"13",48076,"the-netherlands","north-holland","amsterdam","2020-08-18","Centrum-West",52.38042,4.89453,"Private room in bed and breakfast","Private room",4,"2",3,"$220.00",4,60,97,10,276,5520
"14",49552,"the-netherlands","north-holland","amsterdam","2020-08-18","Centrum-West",52.38028,4.89089,"Entire guest suite","Entire home/apt",3,"2",2,"$166.00",3,1124,98,30,NA,0
"15",49790,"the-netherlands","north-holland","amsterdam","2020-08-18","De Baarsjes - Oud-West",52.36266,4.86103,"Boat","Entire home/apt",4,"2",2,"$250.00",3,365,99,30,NA,0
