"","id","country","region","city","date","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","review_scores_rating","availability_30","price_30","revenue_30"
"1",15526,"italy","lombardia","bergamo","2020-06-29","Solto Collina",45.78464,10.02629,"Villa","Entire home/apt",5,"2",4,"$82.00",3,28,97,1,101,2929
"2",15542,"italy","lombardia","bergamo","2020-06-29","Solto Collina",45.78354,10.02471,"Villa","Entire home/apt",3,"1",2,"$59.00",3,28,98,0,7999,239970
"3",31412,"italy","lombardia","bergamo","2020-06-29","Bergamo",45.69052,9.67099,"Apartment","Entire home/apt",4,"1",2,"$69.00",1,31,96,2,62.5,1750
"4",116423,"italy","lombardia","bergamo","2020-06-29","Bossico",45.8284,10.04476,"Apartment","Entire home/apt",4,"2",4,"$41.00",10,90,95,0,35.4666666666667,1064
"5",130750,"italy","lombardia","bergamo","2020-06-29","Rota d'Imagna",45.83829,9.51059,"Apartment","Entire home/apt",4,"1",6,"$50.00",7,730,NA,23,50,350
"6",140767,"italy","lombardia","bergamo","2020-06-29","Capriate San Gervasio",45.59565,9.5371,"Apartment","Entire home/apt",4,"1",4,"$85.00",2,28,92,0,86.3333333333333,2590
"7",153138,"italy","lombardia","bergamo","2020-06-29","Costa di Mezzate",45.66376,9.79418,"Apartment","Private room",1,"1",1,"$49.00",1,730,100,30,NA,0
"8",177063,"italy","lombardia","bergamo","2020-06-29","Treviolo",45.67901,9.63051,"Apartment","Entire home/apt",4,"1",2,"$50.00",1,180,95,23,50,350
"9",179345,"italy","lombardia","bergamo","2020-06-29","Bossico",45.82723,10.04484,"Apartment","Entire home/apt",4,"1",4,"$29.00",10,30,93,0,28.9333333333333,868
"10",215933,"italy","lombardia","bergamo","2020-06-29","Bergamo",45.69884,9.67598,"Loft","Private room",3,"1",2,"$70.00",1,365,99,11,37.2631578947368,708
"11",215946,"italy","lombardia","bergamo","2020-06-29","Bergamo",45.69769,9.67485,"Apartment","Private room",2,"1",1,"$42.00",1,365,95,11,29.8421052631579,567
"12",225436,"italy","lombardia","bergamo","2020-06-29","Solto Collina",45.78667,10.04325,"House","Entire home/apt",3,"1",1,"$65.00",2,30,97,27,95,285
"13",239706,"italy","lombardia","bergamo","2020-06-29","Trescore Balneario",45.69205,9.84779,"House","Entire home/apt",3,"1",3,"$65.00",4,30,98,30,NA,0
"14",288012,"italy","lombardia","bergamo","2020-06-29","Bergamo",45.70823,9.67585,"Apartment","Entire home/apt",7,"3",3,"$210.00",2,15,98,0,210,6300
"15",295323,"italy","lombardia","bergamo","2020-06-29","Costa Serina",45.81534,9.74472,"Apartment","Entire home/apt",4,"2",4,"$70.00",7,30,NA,30,NA,0
"16",309949,"italy","lombardia","bergamo","2020-06-29","Riva di Solto",45.77813,10.04171,"Apartment","Entire home/apt",6,"2",4,"$90.00",3,28,96,0,90,2700
"17",321634,"italy","lombardia","bergamo","2020-06-29","Bergamo",45.6949,9.69,"Apartment","Entire home/apt",2,"1",1,"$49.00",2,1125,93,21,45,405
"18",321684,"italy","lombardia","bergamo","2020-06-29","Bergamo",45.70255,9.67256,"Apartment","Entire home/apt",2,"1",1,"$58.00",2,1125,94,21,45,405
"19",329536,"italy","lombardia","bergamo","2020-06-29","Bergamo",45.6888,9.66989,"Apartment","Entire home/apt",4,"1",2,"$60.00",3,330,97,28,60,120
"20",363812,"italy","lombardia","bergamo","2020-06-29","Costa Volpino",45.83095,10.09509,"Apartment","Entire home/apt",5,"2",5,"$500.00",2,30,87,0,500,15000
"21",407559,"italy","lombardia","bergamo","2020-06-29","Lovere",45.81965,10.07578,"House","Entire home/apt",2,"1",1,"$60.00",1,30,97,16,50,700
"22",431080,"italy","lombardia","bergamo","2020-06-29","Seriate",45.68648,9.71422,"Apartment","Entire home/apt",4,"1",2,"$36.00",2,29,96,7,36,828
"23",453966,"italy","lombardia","bergamo","2020-06-29","Onore",45.88878,10.0141,"Apartment","Entire home/apt",5,"2",5,"$80.00",3,30,NA,27,80,240
"24",458623,"italy","lombardia","bergamo","2020-06-29","Solto Collina",45.78525,10.04575,"House","Entire home/apt",8,"3",5,"$100.00",2,30,97,4,148.269230769231,3855
"25",459221,"italy","lombardia","bergamo","2020-06-29","Bergamo",45.70356,9.66459,"Bed and breakfast","Private room",5,"2",5,"$60.00",1,7,98,30,NA,0
"26",477862,"italy","lombardia","bergamo","2020-06-29","Credaro",45.65613,9.93224,"Apartment","Entire home/apt",10,"3",10,"$100.00",3,30,96,0,29.0333333333333,871
"27",518941,"italy","lombardia","bergamo","2020-06-29","Bergamo",45.69983,9.67692,"Condominium","Entire home/apt",2,"1",2,"$59.00",3,245,91,28,59,118
"28",528413,"italy","lombardia","bergamo","2020-06-29","Bergamo",45.70845,9.67721,"Bed and breakfast","Private room",4,"1",2,"$40.00",1,1125,90,30,NA,0
"29",535791,"italy","lombardia","bergamo","2020-06-29","Bergamo",45.70832,9.67943,"Apartment","Private room",4,"1",0,"$40.00",1,1125,92,30,NA,0
"30",541284,"italy","lombardia","bergamo","2020-06-29","Bergamo",45.69989,9.67483,"Apartment","Entire home/apt",3,"1",2,"$60.00",2,1125,99,0,50.3333333333333,1510
"31",566688,"italy","lombardia","bergamo","2020-06-29","Bergamo",45.69818,9.67864,"Condominium","Entire home/apt",6,"2",5,"$75.00",3,185,94,28,78,156
"32",575725,"italy","lombardia","bergamo","2020-06-29","Bergamo",45.68688,9.66569,"Apartment","Entire home/apt",6,"3",4,"$60.00",3,1095,96,21,60,540
"33",580778,"italy","lombardia","bergamo","2020-06-29","Riva di Solto",45.77755,10.0421,"Apartment","Entire home/apt",7,"2",5,"$95.00",3,29,96,2,95,2660
"34",581839,"italy","lombardia","bergamo","2020-06-29","Bergamo",45.69989,9.67483,"Apartment","Entire home/apt",3,"1",2,"$60.00",2,1125,98,0,50.3333333333333,1510
"35",593700,"italy","lombardia","bergamo","2020-06-29","Filago",45.62216,9.55752,"Bed and breakfast","Private room",6,"1",6,"$50.00",1,1125,100,30,NA,0
"36",607367,"italy","lombardia","bergamo","2020-06-29","Cisano Bergamasco",45.74429,9.47419,"Apartment","Entire home/apt",4,"1",2,"$82.00",1,30,99,0,82,2460
"37",608520,"italy","lombardia","bergamo","2020-06-29","Zogno",45.81008,9.71923,"Apartment","Entire home/apt",6,"3",6,"$200.00",2,90,100,30,NA,0
"38",625825,"italy","lombardia","bergamo","2020-06-29","Bergamo",45.67715,9.645,"Bed and breakfast","Private room",1,"1",1,"$45.00",1,1125,100,10,34,680
"39",645397,"italy","lombardia","bergamo","2020-06-29","Bergamo",45.70253,9.67266,"Apartment","Entire home/apt",3,"1",3,"$55.00",3,28,97,0,55,1650
"40",645418,"italy","lombardia","bergamo","2020-06-29","Bergamo",45.70253,9.67266,"Condominium","Entire home/apt",5,"1",2,"$60.00",3,28,73,25,60,300
"41",659564,"italy","lombardia","bergamo","2020-06-29","Bergamo",45.68384,9.6655,"Apartment","Entire home/apt",3,"1",1,"$49.00",5,90,89,14,49,784
"42",663131,"italy","lombardia","bergamo","2020-06-29","Bergamo",45.68847,9.65924,"Condominium","Entire home/apt",5,"2",5,"$52.00",2,30,93,0,52,1560
"43",681196,"italy","lombardia","bergamo","2020-06-29","Bergamo",45.69155,9.63388,"Condominium","Entire home/apt",3,"1",1,"$48.00",5,90,92,18,48,576
"44",689974,"italy","lombardia","bergamo","2020-06-29","Gorle",45.68964,9.71196,"Apartment","Private room",1,"1",1,"$25.00",2,20,94,26,25,100
"45",705650,"italy","lombardia","bergamo","2020-06-29","Bergamo",45.69727,9.66715,"Apartment","Private room",2,"1",1,"$60.00",2,1125,90,0,60,1800
"46",730263,"italy","lombardia","bergamo","2020-06-29","Bergamo",45.68701,9.6899,"Apartment","Entire home/apt",2,"1",1,"$53.00",1,1125,97,29,53,53
"47",773998,"italy","lombardia","bergamo","2020-06-29","Bergamo",45.6934,9.66202,"Apartment","Entire home/apt",4,"1",2,"$60.00",1,40,90,0,60,1800
"48",793420,"italy","lombardia","bergamo","2020-06-29","Bergamo",45.69613,9.67677,"Apartment","Entire home/apt",3,"1",2,"$70.00",2,30,93,29,65,65
"49",811538,"italy","lombardia","bergamo","2020-06-29","Bergamo",45.72516,9.66802,"Apartment","Entire home/apt",8,"3",6,"$110.00",7,1125,100,28,110,220
"50",863495,"italy","lombardia","bergamo","2020-06-29","Bergamo",45.69642,9.67934,"Apartment","Entire home/apt",4,"2",2,"$100.00",1,1125,82,30,NA,0
"51",863543,"italy","lombardia","bergamo","2020-06-29","Bergamo",45.69612,9.68153,"Apartment","Entire home/apt",4,"1",1,"$85.00",1,30,100,30,NA,0
"52",865345,"italy","lombardia","bergamo","2020-06-29","Bergamo",45.69144,9.68971,"Apartment","Private room",3,"1",2,"$33.00",1,1125,96,30,NA,0
"53",918299,"italy","lombardia","bergamo","2020-06-29","Zogno",45.80056,9.68695,"Apartment","Entire home/apt",6,"2",6,"$65.00",1,1125,NA,30,NA,0
"54",920651,"italy","lombardia","bergamo","2020-06-29","Seriate",45.68307,9.74436,"Bed and breakfast","Private room",3,"1",3,"$43.00",1,1125,89,30,NA,0
"55",953122,"italy","lombardia","bergamo","2020-06-29","Bergamo",45.69532,9.66026,"Villa","Entire home/apt",5,"2",3,"$45.00",2,31,96,16,33.0714285714286,463
"56",961952,"italy","lombardia","bergamo","2020-06-29","Zogno",45.80785,9.71805,"Apartment","Entire home/apt",3,"1",3,"$50.00",1,30,98,14,58,928
"57",967977,"italy","lombardia","bergamo","2020-06-29","Bergamo",45.68882,9.69693,"Apartment","Private room",1,"1",1,"$22.00",1,30,97,0,23.3333333333333,700
"58",1020948,"italy","lombardia","bergamo","2020-06-29","Mozzo",45.69762,9.59844,"Apartment","Entire home/apt",4,"2",3,"$60.00",2,29,92,29,55,55
"59",1092117,"italy","lombardia","bergamo","2020-06-29","Bergamo",45.69295,9.6666,"Apartment","Entire home/apt",2,"1",1,"$48.00",2,360,97,29,48,48
"60",1130953,"italy","lombardia","bergamo","2020-06-29","Bergamo",45.70229,9.66765,"Apartment","Private room",2,"1",1,"$80.00",1,1125,NA,30,NA,0
"61",1152885,"italy","lombardia","bergamo","2020-06-29","Bergamo",45.70603,9.67642,"Apartment","Private room",3,"1",1,"$43.00",2,1125,96,28,42,84
"62",1182796,"italy","lombardia","bergamo","2020-06-29","Solto Collina",45.78477,10.02685,"Villa","Entire home/apt",8,"3",8,"$103.00",3,28,95,21,132,1188
"63",1189970,"italy","lombardia","bergamo","2020-06-29","Villa d'Alm�",45.75033,9.61279,"Guest suite","Entire home/apt",6,"1",4,"$36.00",1,1125,90,0,36,1080
"64",1305076,"italy","lombardia","bergamo","2020-06-29","Oltre il Colle",45.89152,9.79747,"House","Entire home/apt",3,"2",1,"$40.00",7,30,100,0,40,1200
"65",1332139,"italy","lombardia","bergamo","2020-06-29","Bergamo",45.69189,9.67125,"Apartment","Entire home/apt",4,"1",0,"$90.00",1,1125,96,30,NA,0
"66",1341223,"italy","lombardia","bergamo","2020-06-29","Albino",45.75871,9.7946,"Condominium","Private room",2,"1",2,"$13.00",1,30,76,0,13.5333333333333,406
"67",1354765,"italy","lombardia","bergamo","2020-06-29","Bergamo",45.70379,9.67729,"Apartment","Entire home/apt",6,"2",4,"$68.00",1,1125,95,0,74.0666666666667,2222
"68",1356084,"italy","lombardia","bergamo","2020-06-29","Bergamo",45.7139,9.67725,"Apartment","Entire home/apt",4,"2",0,"$58.00",1,1125,95,0,52.5333333333333,1576
"69",1376460,"italy","lombardia","bergamo","2020-06-29","Entratico",45.70429,9.87704,"Apartment","Entire home/apt",5,"2",4,"$45.00",2,1125,98,19,46.3636363636364,510
"70",1376791,"italy","lombardia","bergamo","2020-06-29","Entratico",45.70429,9.87704,"Apartment","Entire home/apt",9,"4",6,"$90.00",2,1125,92,9,108.571428571429,2280
"71",1379390,"italy","lombardia","bergamo","2020-06-29","Entratico",45.70429,9.87704,"Apartment","Entire home/apt",5,"2",0,"$45.00",2,1125,99,19,45,495
"72",1404275,"italy","lombardia","bergamo","2020-06-29","Bergamo",45.70782,9.67481,"Apartment","Entire home/apt",6,"2",4,"$42.00",3,270,91,0,42,1260
"73",1431086,"italy","lombardia","bergamo","2020-06-29","Entratico",45.70429,9.87704,"Apartment","Entire home/apt",4,"1",0,"$33.00",2,1125,93,29,33,33
"74",1455312,"italy","lombardia","bergamo","2020-06-29","Entratico",45.70429,9.87704,"Apartment","Entire home/apt",4,"1",2,"$40.00",2,1125,92,29,50,50
"75",1505938,"italy","lombardia","bergamo","2020-06-29","Colere",45.97227,10.08894,"Apartment","Entire home/apt",5,"1",3,"$59.00",2,30,98,1,59,1711
"76",1544553,"italy","lombardia","bergamo","2020-06-29","Treviglio",45.52953,9.59251,"Apartment","Entire home/apt",2,"1",2,"$75.00",2,5,100,28,75,150
"77",1580605,"italy","lombardia","bergamo","2020-06-29","Bergamo",45.69194,9.66595,"Apartment","Entire home/apt",6,"3",10,"$180.00",1,1125,100,30,NA,0
"78",1599545,"italy","lombardia","bergamo","2020-06-29","Bergamo",45.69194,9.66595,"Apartment","Private room",3,"1",2,"$62.00",1,1125,100,30,NA,0
"79",1599650,"italy","lombardia","bergamo","2020-06-29","Bergamo",45.69194,9.66595,"Apartment","Private room",3,"1",3,"$45.00",1,1125,91,30,NA,0
"80",1599751,"italy","lombardia","bergamo","2020-06-29","Bergamo",45.69194,9.66595,"Apartment","Private room",4,"1",4,"$55.00",1,1125,92,30,NA,0
"81",1600527,"italy","lombardia","bergamo","2020-06-29","Bergamo",45.70377,9.66467,"Apartment","Entire home/apt",4,"1",3,"$79.00",2,1125,87,24,68.8333333333333,413
"82",1631122,"italy","lombardia","bergamo","2020-06-29","Bergamo",45.7024,9.67297,"Apartment","Entire home/apt",5,"1",3,"$77.00",2,1125,93,29,80,80
"83",1645538,"italy","lombardia","bergamo","2020-06-29","Bergamo",45.70275,9.67253,"Apartment","Entire home/apt",3,"1",1,"$52.00",2,1125,94,29,52,52
"84",1645625,"italy","lombardia","bergamo","2020-06-29","Bergamo",45.6927,9.66273,"Apartment","Entire home/apt",2,"1",1,"$50.00",2,1125,100,28,50,100
"85",1677673,"italy","lombardia","bergamo","2020-06-29","Bergamo",45.68876,9.66439,"Apartment","Private room",1,"1",1,"$23.00",180,1125,NA,30,NA,0
"86",1694864,"italy","lombardia","bergamo","2020-06-29","Treviolo",45.67618,9.61144,"House","Entire home/apt",6,"2",4,"$45.00",2,1125,96,0,45,1350
"87",1713325,"italy","lombardia","bergamo","2020-06-29","Bergamo",45.70173,9.67301,"Apartment","Entire home/apt",4,"1",2,"$50.00",2,1123,97,14,50,800
