"","id","country","region","city","date","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","review_scores_rating","availability_30","price_30","revenue_30"
"10411",20320044,"the-netherlands","north-holland","amsterdam","2020-09-09","Westerpark",52.37274,4.87008,"Entire apartment","Entire home/apt",2,"1",1,"$115.00",1,10,93,0,115,3450
"10412",20321006,"the-netherlands","north-holland","amsterdam","2020-09-09","Westerpark",52.38138,4.86891,"Entire house","Entire home/apt",3,"2",2,"$86.00",3,3,NA,0,85.3333333333333,2560
"10413",20321058,"the-netherlands","north-holland","amsterdam","2020-09-09","Oud-Oost",52.35731,4.90688,"Entire apartment","Entire home/apt",2,NA,1,"$110.00",2,1125,93,0,110,3300
"10414",20321064,"the-netherlands","north-holland","amsterdam","2020-09-09","Centrum-Oost",52.36265,4.88996,"Entire apartment","Entire home/apt",2,"1",1,"$182.00",5,21,92,0,181.666666666667,5450
"10415",20321345,"the-netherlands","north-holland","amsterdam","2020-09-09","De Baarsjes - Oud-West",52.36895,4.85777,"Entire apartment","Entire home/apt",2,"1",1,"$99.00",2,5,96,0,99,2970
"10416",20323305,"the-netherlands","north-holland","amsterdam","2020-09-09","Centrum-West",52.37524,4.87817,"Entire home/apt","Entire home/apt",2,"1",1,"$125.00",1,7,93,0,125,3750
"10417",20324741,"the-netherlands","north-holland","amsterdam","2020-09-09","Westerpark",52.37832,4.87059,"Entire house","Entire home/apt",4,"1",1,"$300.00",4,1125,NA,0,300,9000
"10418",20324981,"the-netherlands","north-holland","amsterdam","2020-09-09","Noord-Oost",52.39289,4.94704,"Private room in apartment","Private room",1,"1",1,"$30.00",2,1125,100,0,30,900
"10419",20325871,"the-netherlands","north-holland","amsterdam","2020-09-09","IJburg - Zeeburgereiland",52.35881,4.99809,"Entire house","Entire home/apt",2,"1",1,"$119.00",5,18,98,22,119,952
"10420",20326716,"the-netherlands","north-holland","amsterdam","2020-09-09","Bijlmer-Centrum",52.31245,4.95236,"Entire apartment","Entire home/apt",3,"1",1,"$80.00",4,15,NA,0,80,2400
"10421",20346159,"the-netherlands","north-holland","amsterdam","2020-09-09","Zuid",52.35276,4.84872,"Entire house","Entire home/apt",5,"3",3,"$229.00",3,1125,86,0,229,6870
"10422",20347628,"the-netherlands","north-holland","amsterdam","2020-09-09","Centrum-Oost",52.37353,4.90578,"Entire apartment","Entire home/apt",4,"2",2,"$200.00",3,10,93,0,200,6000
"10423",20348379,"the-netherlands","north-holland","amsterdam","2020-09-09","Zuid",52.34332,4.86381,"Entire apartment","Entire home/apt",4,"2",2,"$109.00",2,1125,80,0,109,3270
"10424",20349480,"the-netherlands","north-holland","amsterdam","2020-09-09","De Baarsjes - Oud-West",52.37315,4.86007,"Entire apartment","Entire home/apt",2,"1",1,"$250.00",5,1125,100,29,250,250
"10425",20350688,"the-netherlands","north-holland","amsterdam","2020-09-09","Bos en Lommer",52.38163,4.8491,"Entire apartment","Entire home/apt",2,"1",1,"$95.00",4,1125,100,0,95,2850
"10426",20351701,"the-netherlands","north-holland","amsterdam","2020-09-09","Oostelijk Havengebied - Indische Buurt",52.37188,4.94993,"Private room in boat","Private room",4,"2",3,"$110.00",2,365,91,22,146.5,1172
"10427",20351710,"the-netherlands","north-holland","amsterdam","2020-09-09","Bos en Lommer",52.37945,4.85905,"Private room in apartment","Private room",2,"1",1,"$45.00",2,5,99,9,45.0476190476191,946
"10428",20357045,"the-netherlands","north-holland","amsterdam","2020-09-09","Bos en Lommer",52.37666,4.86106,"Entire apartment","Entire home/apt",3,"1",3,"$95.00",2,1125,100,0,95,2850
"10429",20357273,"the-netherlands","north-holland","amsterdam","2020-09-09","De Baarsjes - Oud-West",52.36208,4.86413,"Entire apartment","Entire home/apt",2,"1",1,"$129.00",2,1124,96,0,129,3870
"10430",20368894,"the-netherlands","north-holland","amsterdam","2020-09-09","Gaasperdam - Driemond",52.3061,4.98088,"Entire apartment","Entire home/apt",4,"4",3,"$155.00",60,1125,80,30,NA,0
"10431",20369617,"the-netherlands","north-holland","amsterdam","2020-09-09","Noord-West",52.40338,4.9179,"Entire townhouse","Entire home/apt",4,"2",3,"$200.00",2,2,95,0,200,6000
"10432",20372047,"the-netherlands","north-holland","amsterdam","2020-09-09","Westerpark",52.38494,4.87261,"Entire apartment","Entire home/apt",4,"3",4,"$185.00",2,19,90,0,185,5550
"10433",20373725,"the-netherlands","north-holland","amsterdam","2020-09-09","Westerpark",52.37706,4.87471,"Entire apartment","Entire home/apt",2,"1",1,"$320.00",2,365,92,0,320,9600
"10434",20382005,"the-netherlands","north-holland","amsterdam","2020-09-09","De Pijp - Rivierenbuurt",52.34438,4.9003,"Entire apartment","Entire home/apt",2,"1",1,"$140.00",2,1125,100,0,140,4200
"10435",20385230,"the-netherlands","north-holland","amsterdam","2020-09-09","Centrum-West",52.37236,4.89018,"Private room in apartment","Private room",2,NA,1,"$115.00",1,7,70,0,115,3450
"10436",20389972,"the-netherlands","north-holland","amsterdam","2020-09-09","Centrum-West",52.37208,4.89724,"Private room in apartment","Private room",2,"1",1,"$50.00",2,14,96,11,53.3684210526316,1014
"10437",20396714,"the-netherlands","north-holland","amsterdam","2020-09-09","Centrum-West",52.37767,4.88518,"Entire house","Entire home/apt",2,"1",1,"$230.00",3,1125,96,27,230,690
"10438",20398924,"the-netherlands","north-holland","amsterdam","2020-09-09","Bos en Lommer",52.37949,4.85447,"Entire apartment","Entire home/apt",3,"1",2,"$100.00",3,7,NA,0,100,3000
"10439",20400476,"the-netherlands","north-holland","amsterdam","2020-09-09","Centrum-Oost",52.36323,4.88811,"Entire apartment","Entire home/apt",4,"2",4,"$161.00",3,1125,91,27,210,630
"10440",20402219,"the-netherlands","north-holland","amsterdam","2020-09-09","Centrum-West",52.38023,4.89248,"Entire apartment","Entire home/apt",4,"2",2,"$198.00",2,365,84,0,200.366666666667,6011
"10441",20404380,"the-netherlands","north-holland","amsterdam","2020-09-09","De Baarsjes - Oud-West",52.36354,4.85174,"Entire apartment","Entire home/apt",4,"2",2,"$280.00",3,21,NA,0,280,8400
"10442",20405959,"the-netherlands","north-holland","amsterdam","2020-09-09","Centrum-West",52.37277,4.89772,"Private room in apartment","Private room",2,"1",1,"$50.00",2,14,94,9,53.8571428571429,1131
"10443",20415088,"the-netherlands","north-holland","amsterdam","2020-09-09","Zuid",52.35575,4.85132,"Entire apartment","Entire home/apt",2,"1",2,"$130.00",1,1125,NA,0,130,3900
"10444",20415337,"the-netherlands","north-holland","amsterdam","2020-09-09","De Baarsjes - Oud-West",52.37315,4.85911,"Entire apartment","Entire home/apt",2,"1",1,"$164.71",3,1125,98,29,159,159
"10445",20416009,"the-netherlands","north-holland","amsterdam","2020-09-09","Buitenveldert - Zuidas",52.33308,4.8662,"Private room in apartment","Private room",2,"1",1,"$79.00",1,1125,NA,0,79,2370
"10446",20418135,"the-netherlands","north-holland","amsterdam","2020-09-09","Zuid",52.34818,4.84922,"Entire apartment","Entire home/apt",4,"2",2,"$115.00",3,13,93,0,115,3450
"10447",20422214,"the-netherlands","north-holland","amsterdam","2020-09-09","Westerpark",52.38435,4.88128,"Entire apartment","Entire home/apt",3,"1",1,"$200.00",2,30,100,0,200,6000
"10448",20422600,"the-netherlands","north-holland","amsterdam","2020-09-09","Oud-Oost",52.36352,4.92528,"Private room in apartment","Private room",2,"1",1,"$95.00",1,20,95,0,95,2850
"10449",20422701,"the-netherlands","north-holland","amsterdam","2020-09-09","Centrum-Oost",52.3628,4.90067,"Entire apartment","Entire home/apt",2,"1",1,"$180.00",2,1125,100,0,180,5400
"10450",20430895,"the-netherlands","north-holland","amsterdam","2020-09-09","Oostelijk Havengebied - Indische Buurt",52.37625,4.94452,"Entire apartment","Entire home/apt",2,"1",1,"$84.00",4,28,98,4,85.0384615384615,2211
"10451",20430973,"the-netherlands","north-holland","amsterdam","2020-09-09","De Baarsjes - Oud-West",52.3637,4.85191,"Entire apartment","Entire home/apt",4,"2",2,"$220.00",2,30,95,0,220,6600
"10452",20431426,"the-netherlands","north-holland","amsterdam","2020-09-09","Centrum-West",52.37935,4.89304,"Entire townhouse","Entire home/apt",3,"2",2,"$200.00",3,10,100,0,200,6000
