"","id","country","region","city","date","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","review_scores_rating","availability_30","price_30","revenue_30"
"1",6400,"italy","lombardy","milan","2020-05-15","TIBALDI",45.44195,9.17797,"Apartment","Private room",1,"3",1,"$100.00",4,5,98,23,100,700
"2",17232,"italy","lombardy","milan","2020-05-15","BOVISA",45.50465,9.16087,"Condominium","Shared room",2,"1",2,"$24.00",2,120,89,29,24,24
"3",23986,"italy","lombardy","milan","2020-05-15","NAVIGLI",45.44991,9.17597,"Apartment","Entire home/apt",4,"1",1,"$150.00",1,730,92,28,150,300
"4",28300,"italy","lombardy","milan","2020-05-15","SARPI",45.47814,9.17294,"Condominium","Private room",2,"1",2,"$200.00",1,14,98,30,NA,0
"5",32119,"italy","lombardy","milan","2020-05-15","VIALE MONZA",45.51988,9.2231,"Apartment","Entire home/apt",4,"1",4,"$75.00",3,730,97,0,83.3333333333333,2500
"6",32649,"italy","lombardy","milan","2020-05-15","VIALE MONZA",45.51942,9.22615,"Apartment","Entire home/apt",4,"1",3,"$70.00",3,730,96,29,70,70
"7",37256,"italy","lombardy","milan","2020-05-15","GUASTALLA",45.47074,9.20578,"Apartment","Private room",1,"1",1,"$55.00",2,730,98,30,NA,0
"8",40470,"italy","lombardy","milan","2020-05-15","VIALE MONZA",45.52111,9.22727,"Apartment","Entire home/apt",4,"2",4,"$75.00",3,90,92,0,75,2250
"9",42732,"italy","lombardy","milan","2020-05-15","TICINESE",45.45664,9.17662,"Apartment","Entire home/apt",4,"2",0,"$290.00",2,30,81,27,290,870
"10",46536,"italy","lombardy","milan","2020-05-15","VIALE MONZA",45.52213,9.22693,"Apartment","Entire home/apt",5,"1",5,"$75.00",3,730,90,29,75,75
"11",52181,"italy","lombardy","milan","2020-05-15","BAGGIO",45.46443,9.09046,"Apartment","Entire home/apt",3,"1",2,"$60.00",4,30,NA,0,60,1800
"12",55055,"italy","lombardy","milan","2020-05-15","BUENOS AIRES - VENEZIA",45.48055,9.21629,"Apartment","Entire home/apt",3,"2",1,"$145.00",3,180,100,30,NA,0
"13",59226,"italy","lombardy","milan","2020-05-15","GARIBALDI REPUBBLICA",45.48263,9.19674,"Apartment","Entire home/apt",2,"1",1,"$150.00",2,10,72,27,150,450
"14",65142,"italy","lombardy","milan","2020-05-15","CENTRALE",45.48023,9.20181,"Condominium","Entire home/apt",2,"1",1,"$74.00",25,365,85,29,57,57
"15",69749,"italy","lombardy","milan","2020-05-15","XXII MARZO",45.46739,9.20786,"Apartment","Entire home/apt",4,"2",2,"$140.00",2,15,98,30,NA,0
"16",70591,"italy","lombardy","milan","2020-05-15","SARPI",45.48207,9.17906,"Apartment","Private room",2,"1",1,"$50.00",1,6,97,28,100,200
"17",73892,"italy","lombardy","milan","2020-05-15","BRERA",45.47015,9.19134,"Apartment","Entire home/apt",2,"1",1,"$94.00",2,60,94,29,120,120
"18",74169,"italy","lombardy","milan","2020-05-15","BRERA",45.47169,9.18412,"Apartment","Entire home/apt",4,"1",1,"$125.00",2,1125,100,27,125,375
"19",74835,"italy","lombardy","milan","2020-05-15","DUOMO",45.4689,9.17943,"Apartment","Entire home/apt",2,"1",1,"$280.00",7,16,100,0,280,8400
"20",75741,"italy","lombardy","milan","2020-05-15","BRERA",45.47179,9.18378,"Apartment","Entire home/apt",2,"1",1,"$150.00",2,60,97,0,150,4500
"21",76671,"italy","lombardy","milan","2020-05-15","TICINESE",45.4559,9.17545,"Condominium","Entire home/apt",4,"1",2,"$130.00",3,730,100,29,80,80
"22",77958,"italy","lombardy","milan","2020-05-15","BRERA",45.47117,9.19135,"Apartment","Entire home/apt",2,"1",1,"$100.00",2,365,97,2,100,2800
"23",79696,"italy","lombardy","milan","2020-05-15","TICINESE",45.44844,9.1822,"Loft","Entire home/apt",3,"1",2,"$90.00",2,1125,97,0,90,2700
"24",81202,"italy","lombardy","milan","2020-05-15","ISOLA",45.49019,9.19659,"Apartment","Entire home/apt",2,"1",1,"$75.00",3,14,99,29,205,205
"25",81908,"italy","lombardy","milan","2020-05-15","BANDE NERE",45.45364,9.14172,"Apartment","Entire home/apt",4,"2",4,"$250.00",7,365,90,30,NA,0
"26",82227,"italy","lombardy","milan","2020-05-15","WASHINGTON",45.46438,9.16144,"Apartment","Entire home/apt",3,"1",1,"$120.00",3,15,96,29,56,56
"27",82635,"italy","lombardy","milan","2020-05-15","XXII MARZO",45.45853,9.21568,"Apartment","Entire home/apt",2,"1",1,"$90.00",5,7,100,0,90,2700
"28",83335,"italy","lombardy","milan","2020-05-15","PORTA ROMANA",45.4509,9.2117,"Apartment","Entire home/apt",4,"1",2,"$75.00",3,7,97,3,190,5130
"29",84741,"italy","lombardy","milan","2020-05-15","LAMBRATE",45.47057,9.24333,"Loft","Private room",2,"1",1,"$27.00",2,30,92,30,NA,0
"30",84903,"italy","lombardy","milan","2020-05-15","LAMBRATE",45.4708,9.24082,"Loft","Entire home/apt",6,"1",3,"$45.00",2,16,95,28,45,90
"31",88130,"italy","lombardy","milan","2020-05-15","VILLAPIZZONE",45.49743,9.14572,"Apartment","Entire home/apt",4,"2",2,"$195.00",2,730,100,28,195,390
"32",92978,"italy","lombardy","milan","2020-05-15","NAVIGLI",45.44716,9.17269,"Apartment","Private room",2,"1",1,"$30.00",2,5,100,29,30,30
"33",93025,"italy","lombardy","milan","2020-05-15","GUASTALLA",45.47169,9.19748,"Apartment","Entire home/apt",3,"1",2,"$120.00",2,30,97,30,NA,0
"34",93232,"italy","lombardy","milan","2020-05-15","XXII MARZO",45.46635,9.21423,"Apartment","Private room",1,"1",1,"$60.00",5,60,96,29,55,55
"35",93888,"italy","lombardy","milan","2020-05-15","CENTRALE",45.48336,9.20513,"Apartment","Entire home/apt",2,"1",1,"$90.00",1,1125,94,30,NA,0
"36",94233,"italy","lombardy","milan","2020-05-15","ISOLA",45.48712,9.193,"Apartment","Entire home/apt",4,"1",2,"$95.00",1,730,99,0,95,2850
"37",94354,"italy","lombardy","milan","2020-05-15","MACIACHINI - MAGGIOLINA",45.49765,9.19382,"Apartment","Private room",2,"1",1,"$28.00",1,20,84,30,NA,0
"38",98119,"italy","lombardy","milan","2020-05-15","ISOLA",45.4875,9.19183,"Apartment","Private room",2,"1",1,"$65.00",2,365,96,0,65,1950
"39",98500,"italy","lombardy","milan","2020-05-15","CITTA' STUDI",45.48539,9.22686,"Apartment","Entire home/apt",3,"1",2,"$230.00",1,180,88,30,NA,0
"40",100638,"italy","lombardy","milan","2020-05-15","ADRIANO",45.50695,9.23904,"Villa","Private room",1,"2",1,"$30.00",1,365,90,0,30,900
"41",101087,"italy","lombardy","milan","2020-05-15","STADERA",45.43079,9.18234,"Condominium","Entire home/apt",4,"3",3,"$80.00",3,120,100,0,60,1800
"42",102817,"italy","lombardy","milan","2020-05-15","S. CRISTOFORO",45.44421,9.15065,"Apartment","Entire home/apt",3,"1",2,"$75.00",2,365,91,30,NA,0
"43",104449,"italy","lombardy","milan","2020-05-15","ISOLA",45.48834,9.19086,"Apartment","Entire home/apt",2,"1",1,"$120.00",2,30,97,27,120,360
"44",105082,"italy","lombardy","milan","2020-05-15","BUENOS AIRES - VENEZIA",45.48064,9.20778,"Apartment","Private room",2,"1",1,"$75.00",2,15,97,29,80,80
"45",107529,"italy","lombardy","milan","2020-05-15","PARCO LAMBRO - CIMIANO",45.49103,9.23254,"Apartment","Private room",4,"1",2,"$30.00",1,1124,90,30,NA,0
"46",109384,"italy","lombardy","milan","2020-05-15","WASHINGTON",45.46378,9.15653,"Condominium","Entire home/apt",4,"1",0,"$88.00",2,21,99,28,88,176
"47",122514,"italy","lombardy","milan","2020-05-15","GIAMBELLINO",45.44908,9.15089,"Apartment","Entire home/apt",3,"1",2,"$70.00",2,60,96,29,42,42
"48",132705,"italy","lombardy","milan","2020-05-15","GUASTALLA",45.45934,9.20609,"Loft","Entire home/apt",2,"0",1,"$70.00",30,185,90,0,72.4,2172
"49",138071,"italy","lombardy","milan","2020-05-15","NAVIGLI",45.4518,9.16995,"Apartment","Entire home/apt",4,"1",1,"$98.00",1,1125,86,30,NA,0
"50",140134,"italy","lombardy","milan","2020-05-15","XXII MARZO",45.46573,9.20793,"Apartment","Private room",1,"1",2,"$60.00",1,2,98,14,60,960
"51",140874,"italy","lombardy","milan","2020-05-15","ISOLA",45.49466,9.18541,"Loft","Private room",2,"1",1,"$59.00",1,150,94,29,59,59
"52",141833,"italy","lombardy","milan","2020-05-15","DUOMO",45.46022,9.18279,"Apartment","Entire home/apt",2,"1",1,"$180.00",15,1125,98,29,180,180
"53",142784,"italy","lombardy","milan","2020-05-15","PADOVA",45.50364,9.22199,"Apartment","Private room",1,"1",1,"$41.00",1,5,97,0,41,1230
"54",143329,"italy","lombardy","milan","2020-05-15","BUENOS AIRES - VENEZIA",45.48263,9.21557,"Apartment","Entire home/apt",3,"1",1,"$75.00",2,28,93,30,NA,0
"55",155720,"italy","lombardy","milan","2020-05-15","NAVIGLI",45.44657,9.16734,"House","Private room",2,"1",1,"$40.00",1,1125,90,30,NA,0
"56",161605,"italy","lombardy","milan","2020-05-15","ORTOMERCATO",45.45661,9.22402,"Apartment","Private room",1,"1",1,"$130.00",3,14,NA,29,130,130
"57",171017,"italy","lombardy","milan","2020-05-15","LORETO",45.495,9.21591,"Apartment","Entire home/apt",3,"1",4,"$55.00",3,365,94,0,52.9,1587
"58",172600,"italy","lombardy","milan","2020-05-15","DE ANGELI - MONTE ROSA",45.48148,9.14697,"Apartment","Entire home/apt",5,"1",2,"$60.00",1,29,99,0,60,1800
"59",179197,"italy","lombardy","milan","2020-05-15","TICINESE",45.44928,9.17868,"Apartment","Entire home/apt",4,"1",3,"$75.00",1,30,95,0,75,2250
"60",181682,"italy","lombardy","milan","2020-05-15","VIGENTINA",45.45682,9.19396,"Apartment","Private room",1,"1",1,"$100.00",1,365,95,30,NA,0
"61",181914,"italy","lombardy","milan","2020-05-15","S. CRISTOFORO",45.44427,9.15443,"Apartment","Entire home/apt",5,"2",2,"$200.00",2,360,88,0,200,6000
"62",186531,"italy","lombardy","milan","2020-05-15","GHISOLFA",45.49204,9.16744,"Bed and breakfast","Private room",3,"1",3,"$180.00",1,365,NA,30,NA,0
"63",189441,"italy","lombardy","milan","2020-05-15","BOVISASCA",45.51623,9.15689,"Loft","Private room",1,"1",0,"$35.00",2,10,94,30,NA,0
"64",189457,"italy","lombardy","milan","2020-05-15","WASHINGTON",45.46267,9.15929,"Apartment","Entire home/apt",4,"1",2,"$145.00",2,8,98,27,145,435
"65",190321,"italy","lombardy","milan","2020-05-15","BANDE NERE",45.4571,9.14999,"Apartment","Entire home/apt",2,"1",1,"$40.00",2,1124,NA,0,40,1200
"66",206450,"italy","lombardy","milan","2020-05-15","PORTA ROMANA",45.45126,9.20779,"Condominium","Entire home/apt",2,"1",1,"$90.00",2,20,99,0,95,2850
"67",214100,"italy","lombardy","milan","2020-05-15","WASHINGTON",45.45797,9.1534,"Apartment","Entire home/apt",2,"1",1,"$65.00",3,760,NA,28,65,130
"68",215775,"italy","lombardy","milan","2020-05-15","BUENOS AIRES - VENEZIA",45.47351,9.21983,"Apartment","Entire home/apt",2,"1",0,"$75.00",3,8,92,29,75,75
"69",217238,"italy","lombardy","milan","2020-05-15","TORTONA",45.45562,9.15531,"Apartment","Private room",2,"1",1,"$60.00",2,15,97,0,57,1710
"70",218379,"italy","lombardy","milan","2020-05-15","NAVIGLI",45.45083,9.17193,"Loft","Private room",2,"1",2,"$90.00",2,1125,97,14,90,1440
"71",219701,"italy","lombardy","milan","2020-05-15","ISOLA",45.49466,9.18665,"Apartment","Private room",2,"1",1,"$59.00",1,365,94,1,59,1711
"72",219950,"italy","lombardy","milan","2020-05-15","LORENTEGGIO",45.45564,9.1219,"Apartment","Private room",2,"1",1,"$60.00",2,5,94,0,62,1860
"73",222900,"italy","lombardy","milan","2020-05-15","NAVIGLI",45.44822,9.15929,"Apartment","Entire home/apt",3,"1",1,"$70.00",30,730,96,29,70,70
"74",223611,"italy","lombardy","milan","2020-05-15","NAVIGLI",45.4493,9.17522,"Apartment","Entire home/apt",4,"1",2,"$80.00",3,25,94,0,80,2400
"75",225757,"italy","lombardy","milan","2020-05-15","TICINESE",45.44819,9.17855,"Apartment","Entire home/apt",4,"1",1,"$97.00",2,30,85,0,97,2910
"76",226939,"italy","lombardy","milan","2020-05-15","VILLAPIZZONE",45.49832,9.14647,"Loft","Private room",3,"1",2,"$70.00",2,1125,100,30,NA,0
"77",227032,"italy","lombardy","milan","2020-05-15","CITTA' STUDI",45.4834,9.23291,"Apartment","Entire home/apt",6,"2",2,"$250.00",7,365,100,30,NA,0
"78",229880,"italy","lombardy","milan","2020-05-15","ISOLA",45.48983,9.18704,"Apartment","Entire home/apt",2,"1",1,"$99.00",1,30,99,30,NA,0
