"","id","country","region","city","date","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","review_scores_rating","availability_30","price_30","revenue_30"
"1",42196,"italy","emilia-romagna","bologna","2020-06-15","Santo Stefano",44.48507,11.34786,"Apartment","Entire home/apt",2,"1",1,"$68.00",3,360,93,30,NA,0
"2",46352,"italy","emilia-romagna","bologna","2020-06-15","Porto - Saragozza",44.49168,11.33514,"Apartment","Private room",3,"1",3,"$29.00",1,730,92,30,NA,0
"3",59697,"italy","emilia-romagna","bologna","2020-06-15","Santo Stefano",44.48817,11.34124,"Apartment","Entire home/apt",6,"3",6,"$70.00",1,120,92,0,70,2100
"4",70366,"italy","emilia-romagna","bologna","2020-06-15","Porto - Saragozza",44.49699,11.32206,"House","Entire home/apt",2,"1",2,"$63.00",1,730,90,29,63,63
"5",72628,"italy","emilia-romagna","bologna","2020-06-15","Porto - Saragozza",44.49088,11.3384,"Apartment","Entire home/apt",4,"1",3,"$40.00",1,150,94,25,55.6,278
"6",85368,"italy","emilia-romagna","bologna","2020-06-15","Santo Stefano",44.47834,11.35672,"Apartment","Entire home/apt",5,"2",5,"$130.00",2,1125,98,2,130,3640
"7",130642,"italy","emilia-romagna","bologna","2020-06-15","Savena",44.46817,11.39,"Apartment","Private room",2,"1",1,"$50.00",2,30,96,30,NA,0
"8",145779,"italy","emilia-romagna","bologna","2020-06-15","Porto - Saragozza",44.49306,11.33786,"Apartment","Private room",1,"1",1,"$40.00",3,365,97,30,NA,0
"9",184665,"italy","emilia-romagna","bologna","2020-06-15","Santo Stefano",44.50189,11.35031,"Apartment","Private room",5,"1",5,"$32.00",1,365,87,30,NA,0
"10",204553,"italy","emilia-romagna","bologna","2020-06-15","Porto - Saragozza",44.49105,11.33982,"Apartment","Private room",1,"1",2,"$49.00",2,15,98,0,49,1470
"11",207245,"italy","emilia-romagna","bologna","2020-06-15","Porto - Saragozza",44.49254,11.34009,"Apartment","Entire home/apt",6,"3",6,"$110.00",4,60,96,21,127.777777777778,1150
"12",209692,"italy","emilia-romagna","bologna","2020-06-15","Navile",44.51628,11.33074,"Apartment","Private room",1,"1",1,"$25.00",1,90,94,0,25,750
"13",214615,"italy","emilia-romagna","bologna","2020-06-15","Santo Stefano",44.50172,11.35047,"Apartment","Private room",5,"1",3,"$32.00",1,760,85,30,NA,0
"14",219878,"italy","emilia-romagna","bologna","2020-06-15","Santo Stefano",44.48787,11.35392,"Apartment","Entire home/apt",2,"1",2,"$85.00",3,150,97,27,85,255
"15",229114,"italy","emilia-romagna","bologna","2020-06-15","Navile",44.51072,11.34957,"Apartment","Entire home/apt",4,"2",4,"$64.00",3,30,97,22,64,512
"16",233922,"italy","emilia-romagna","bologna","2020-06-15","Porto - Saragozza",44.49589,11.32976,"Apartment","Entire home/apt",5,"2",4,"$80.00",4,60,85,0,80,2400
"17",245295,"italy","emilia-romagna","bologna","2020-06-15","Porto - Saragozza",44.4868,11.31471,"House","Entire home/apt",3,"1",1,"$74.00",3,1125,94,29,74,74
"18",246747,"italy","emilia-romagna","bologna","2020-06-15","Porto - Saragozza",44.49702,11.34291,"Apartment","Private room",2,"1",2,"$68.00",2,15,99,29,68,68
"19",252657,"italy","emilia-romagna","bologna","2020-06-15","Santo Stefano",44.50035,11.35147,"Condominium","Private room",3,"1",2,"$32.00",1,365,93,29,32,32
"20",253252,"italy","emilia-romagna","bologna","2020-06-15","Santo Stefano",44.50164,11.35185,"Apartment","Private room",1,"1",NA,"$32.00",1,760,NA,29,70,70
"21",266777,"italy","emilia-romagna","bologna","2020-06-15","Porto - Saragozza",44.49487,11.33241,"Apartment","Entire home/apt",4,"1",1,"$85.00",1,1124,97,25,75,375
"22",273713,"italy","emilia-romagna","bologna","2020-06-15","Porto - Saragozza",44.49517,11.33964,"Apartment","Private room",2,"1",2,"$60.00",2,4,97,28,60,120
"23",286691,"italy","emilia-romagna","bologna","2020-06-15","Santo Stefano",44.47361,11.36977,"Condominium","Private room",1,"1",0,"$50.00",1,365,86,30,NA,0
"24",293536,"italy","emilia-romagna","bologna","2020-06-15","Santo Stefano",44.49439,11.35371,"Apartment","Entire home/apt",5,"3",3,"$130.00",7,120,95,30,NA,0
"25",306910,"italy","emilia-romagna","bologna","2020-06-15","Santo Stefano",44.49555,11.3443,"Apartment","Entire home/apt",4,"1",1,"$150.00",3,180,99,21,80,720
"26",309169,"italy","emilia-romagna","bologna","2020-06-15","Santo Stefano",44.48563,11.34797,"Apartment","Private room",2,"1",2,"$100.00",1,90,95,30,NA,0
"27",359045,"italy","emilia-romagna","bologna","2020-06-15","Santo Stefano",44.49512,11.35045,"Apartment","Entire home/apt",3,"1",1,"$55.00",7,1125,93,0,55,1650
"28",359082,"italy","emilia-romagna","bologna","2020-06-15","Santo Stefano",44.49687,11.35013,"Apartment","Private room",1,"1",NA,"$55.00",7,1125,100,0,55,1650
"29",372605,"italy","emilia-romagna","bologna","2020-06-15","Santo Stefano",44.47733,11.34821,"Tiny house","Entire home/apt",3,"1",2,"$70.00",2,90,94,0,55,1650
"30",373095,"italy","emilia-romagna","bologna","2020-06-15","Porto - Saragozza",44.49745,11.33025,"Apartment","Entire home/apt",4,"1",3,"$69.00",2,1125,94,22,69,552
"31",374090,"italy","emilia-romagna","bologna","2020-06-15","Porto - Saragozza",44.49548,11.33022,"Apartment","Entire home/apt",4,"1",1,"$250.00",2,30,96,30,NA,0
"32",374610,"italy","emilia-romagna","bologna","2020-06-15","Santo Stefano",44.49128,11.35617,"Apartment","Entire home/apt",2,"1",1,"$51.00",2,90,88,20,26,260
"33",376826,"italy","emilia-romagna","bologna","2020-06-15","Porto - Saragozza",44.49564,11.33601,"Apartment","Entire home/apt",4,"1",2,"$90.00",2,365,97,29,90,90
"34",383256,"italy","emilia-romagna","bologna","2020-06-15","Porto - Saragozza",44.50103,11.34218,"Loft","Entire home/apt",5,"1",2,"$75.00",2,90,92,0,98.4666666666667,2954
"35",411523,"italy","emilia-romagna","bologna","2020-06-15","Santo Stefano",44.4931,11.35442,"Apartment","Entire home/apt",2,"1",2,"$80.00",2,365,97,27,70,210
