"","id","country","region","city","date","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","review_scores_rating","availability_30","price_30","revenue_30"
"1",1944,"germany","be","berlin","2020-08-30","Brunnenstr. Nord",52.54425,13.39749,"Private room in apartment","Private room",1,"1",1,"$20.00",60,120,82,0,20,600
"2",3176,"germany","be","berlin","2020-08-30","Prenzlauer Berg Südwest",52.535,13.41758,"Entire apartment","Entire home/apt",4,"1",2,"$90.00",62,1125,93,0,90,2700
"3",3309,"germany","be","berlin","2020-08-30","Schöneberg-Nord",52.49885,13.34906,"Private room in apartment","Private room",1,"1",1,"$29.00",7,35,89,0,28.5333333333333,856
"4",7071,"germany","be","berlin","2020-08-30","Helmholtzplatz",52.54316,13.41509,"Private room in apartment","Private room",2,"1",2,"$45.00",1,10,97,0,45,1350
"5",9991,"germany","be","berlin","2020-08-30","Prenzlauer Berg Südwest",52.53303,13.41605,"Entire apartment","Entire home/apt",7,"4",7,"$180.00",6,14,100,0,180,5400
"6",14325,"germany","be","berlin","2020-08-30","Prenzlauer Berg Nordwest",52.54785,13.40556,"Entire apartment","Entire home/apt",1,NA,1,"$70.00",90,1125,93,0,70,2100
"7",16644,"germany","be","berlin","2020-08-30","nördliche Luisenstadt",52.50479,13.4351,"Entire apartment","Entire home/apt",5,"1",3,"$90.00",60,365,94,0,90,2700
"8",17904,"germany","be","berlin","2020-08-30","Reuterstraße",52.49548,13.42182,"Entire apartment","Entire home/apt",2,NA,0,"$37.00",5,90,96,5,42.2,1055
"9",20858,"germany","be","berlin","2020-08-30","Prenzlauer Berg Südwest",52.53695,13.40762,"Entire loft","Entire home/apt",4,"2",2,"$159.00",3,30,89,29,159,159
"10",21869,"germany","be","berlin","2020-08-30","nördliche Luisenstadt",52.50273,13.43462,"Entire apartment","Entire home/apt",4,"1",2,"$70.00",60,365,95,0,70,2100
"11",22415,"germany","be","berlin","2020-08-30","südliche Luisenstadt",52.49485,13.4285,"Entire apartment","Entire home/apt",4,"2",2,"$114.00",3,30,95,21,89.4444444444444,805
"12",22438,"germany","be","berlin","2020-08-30","Brunnenstr. Nord",52.53445,13.38837,"Entire apartment","Entire home/apt",2,"2",4,"$65.00",90,365,94,0,65,1950
"13",22677,"germany","be","berlin","2020-08-30","Brunnenstr. Süd",52.53435,13.40558,"Entire apartment","Entire home/apt",5,"1",4,"$170.00",2,24,95,29,170,170
"14",23834,"germany","be","berlin","2020-08-30","Tempelhofer Vorstadt",52.48971,13.37975,"Entire condominium","Entire home/apt",4,"1",3,"$65.00",185,360,90,0,65,1950
"15",24569,"germany","be","berlin","2020-08-30","Prenzlauer Berg Südwest",52.53079,13.41808,"Entire apartment","Entire home/apt",4,"2",2,"$135.00",4,21,94,0,134.333333333333,4030
"16",25653,"germany","be","berlin","2020-08-30","Prenzlauer Berg Süd",52.53026,13.41947,"Entire apartment","Entire home/apt",4,"2",2,"$90.00",4,21,100,0,90,2700
"17",28156,"germany","be","berlin","2020-08-30","Prenzlauer Berg Nordwest",52.54672,13.40512,"Entire apartment","Entire home/apt",1,NA,1,"$70.00",90,1125,93,0,70,2100
"18",29279,"germany","be","berlin","2020-08-30","Helmholtzplatz",52.54179,13.42388,"Entire apartment","Entire home/apt",4,"2",3,"$65.00",60,180,96,0,65,1950
"19",30295,"germany","be","berlin","2020-08-30","Helmholtzplatz",52.54597,13.42236,"Entire apartment","Entire home/apt",8,"2",4,"$123.00",4,365,95,28,130,260
"20",31440,"germany","be","berlin","2020-08-30","Helmholtzplatz",52.54309,13.42245,"Private room in apartment","Private room",1,"1",0,"$37.00",1,14,92,29,37,37
