"","id","country","region","city","date","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","review_scores_rating","availability_30","price_30","revenue_30"
"1",2015,"germany","be","berlin","2020-05-14","Brunnenstr. Süd",52.53454,13.40256,"Guesthouse","Entire home/apt",3,"1",0,"$60.00",4,1125,93,30,NA,0
"2",3176,"germany","be","berlin","2020-05-14","Prenzlauer Berg Südwest",52.535,13.41758,"Apartment","Entire home/apt",4,"1",2,"$90.00",62,1125,93,18,90,1080
"3",3309,"germany","be","berlin","2020-05-14","Schöneberg-Nord",52.49885,13.34906,"Apartment","Private room",1,"1",1,"$28.00",7,35,89,29,30,30
"4",7071,"germany","be","berlin","2020-05-14","Helmholtzplatz",52.54316,13.41509,"Apartment","Private room",2,"1",2,"$33.00",1,10,97,30,NA,0
"5",9991,"germany","be","berlin","2020-05-14","Prenzlauer Berg Südwest",52.53303,13.41605,"Apartment","Entire home/apt",7,"4",7,"$180.00",6,14,100,0,180,5400
"6",14325,"germany","be","berlin","2020-05-14","Prenzlauer Berg Nordwest",52.54785,13.40556,"Apartment","Entire home/apt",1,"0",1,"$70.00",90,1125,93,28,70,140
"7",16644,"germany","be","berlin","2020-05-14","nördliche Luisenstadt",52.50479,13.4351,"Apartment","Entire home/apt",5,"1",3,"$90.00",60,365,94,0,90,2700
"8",17904,"germany","be","berlin","2020-05-14","Reuterstraße",52.49548,13.42182,"Apartment","Entire home/apt",2,"0",0,"$49.00",5,90,96,1,35.0344827586207,1016
"9",20858,"germany","be","berlin","2020-05-14","Prenzlauer Berg Südwest",52.53695,13.40762,"Loft","Entire home/apt",4,"2",2,"$129.00",3,30,89,21,159,1431
"10",21869,"germany","be","berlin","2020-05-14","nördliche Luisenstadt",52.50273,13.43462,"Apartment","Entire home/apt",4,"1",2,"$70.00",60,365,95,0,70,2100
"11",22415,"germany","be","berlin","2020-05-14","südliche Luisenstadt",52.49485,13.4285,"Apartment","Entire home/apt",4,"2",2,"$98.00",3,30,95,14,50.25,804
"12",22677,"germany","be","berlin","2020-05-14","Brunnenstr. Süd",52.53435,13.40558,"Apartment","Entire home/apt",5,"1",4,"$160.00",2,24,95,30,NA,0
"13",23834,"germany","be","berlin","2020-05-14","Tempelhofer Vorstadt",52.48971,13.37975,"Condominium","Entire home/apt",4,"1",3,"$65.00",185,360,90,0,65,1950
"14",24569,"germany","be","berlin","2020-05-14","Prenzlauer Berg Südwest",52.53079,13.41808,"Apartment","Entire home/apt",4,"2",2,"$90.00",4,21,94,0,113.333333333333,3400
"15",25653,"germany","be","berlin","2020-05-14","Prenzlauer Berg Süd",52.53026,13.41947,"Apartment","Entire home/apt",4,"2",2,"$90.00",4,21,100,0,90,2700
"16",26543,"germany","be","berlin","2020-05-14","Helmholtzplatz",52.54406,13.42138,"Apartment","Entire home/apt",8,"2",4,"$269.00",3,1125,92,30,NA,0
"17",28156,"germany","be","berlin","2020-05-14","Prenzlauer Berg Nordwest",52.54672,13.40512,"Apartment","Entire home/apt",1,"0",1,"$70.00",90,1125,92,14,70,1120
"18",29279,"germany","be","berlin","2020-05-14","Helmholtzplatz",52.54179,13.42388,"Apartment","Entire home/apt",4,"2",3,"$65.00",60,180,96,13,65,1105
"19",30295,"germany","be","berlin","2020-05-14","Helmholtzplatz",52.54597,13.42236,"Apartment","Entire home/apt",8,"2",4,"$100.00",4,365,95,26,142.5,570
"20",31440,"germany","be","berlin","2020-05-14","Helmholtzplatz",52.54309,13.42245,"Apartment","Private room",1,"1",0,"$37.00",1,14,92,29,37,37
"21",33043,"germany","be","berlin","2020-05-14","Moabit Ost",52.52195,13.3559,"Apartment","Entire home/apt",4,"1",2,"$62.00",3,1125,90,20,82.5,825
"22",35152,"germany","be","berlin","2020-05-14","Brunnenstr. Süd",52.53506,13.39699,"Loft","Private room",2,"1",1,"$75.00",2,28,99,0,75,2250
"23",36480,"germany","be","berlin","2020-05-14","Otto-Suhr-Allee",52.51968,13.30209,"Apartment","Private room",1,"1",1,"$40.00",1,21,90,30,NA,0
"24",37836,"germany","be","berlin","2020-05-14","südliche Luisenstadt",52.49847,13.44013,"Apartment","Private room",3,"1",1,"$39.00",1,21,90,30,NA,0
"25",38074,"germany","be","berlin","2020-05-14","Prenzlauer Berg Süd",52.53713,13.42473,"Apartment","Entire home/apt",2,"1",1,"$84.00",84,1125,89,0,80.9333333333333,2428
"26",38296,"germany","be","berlin","2020-05-14","Schillerpromenade",52.48586,13.42362,"Apartment","Entire home/apt",2,"1",2,"$80.00",10,30,87,0,80,2400
"27",40600,"germany","be","berlin","2020-05-14","Tempelhofer Vorstadt",52.48844,13.4206,"Loft","Private room",2,"1",1,"$50.00",3,14,97,0,53.3333333333333,1600
