"","id","country","region","city","date","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","review_scores_rating","availability_30","price_30","revenue_30"
"1",42196,"italy","emilia-romagna","bologna","2020-05-16","Santo Stefano",44.48507,11.34786,"Apartment","Entire home/apt",2,"1",1,"$68.00",3,360,93,30,NA,0
"2",46352,"italy","emilia-romagna","bologna","2020-05-16","Porto - Saragozza",44.49168,11.33514,"Apartment","Private room",3,"1",3,"$29.00",1,730,92,30,NA,0
"3",59697,"italy","emilia-romagna","bologna","2020-05-16","Santo Stefano",44.48817,11.34124,"Apartment","Entire home/apt",6,"3",6,"$70.00",1,120,92,0,70,2100
"4",70366,"italy","emilia-romagna","bologna","2020-05-16","Porto - Saragozza",44.49699,11.32206,"House","Entire home/apt",2,"1",2,"$63.00",1,730,90,25,63,315
"5",72628,"italy","emilia-romagna","bologna","2020-05-16","Porto - Saragozza",44.49088,11.3384,"Apartment","Entire home/apt",4,"1",3,"$40.00",1,150,94,30,NA,0
"6",85368,"italy","emilia-romagna","bologna","2020-05-16","Santo Stefano",44.47834,11.35672,"Apartment","Entire home/apt",5,"2",5,"$130.00",2,1125,98,29,130,130
"7",130642,"italy","emilia-romagna","bologna","2020-05-16","Savena",44.46817,11.39,"Apartment","Private room",2,"1",1,"$50.00",2,30,96,30,NA,0
"8",145779,"italy","emilia-romagna","bologna","2020-05-16","Porto - Saragozza",44.49306,11.33786,"Apartment","Private room",1,"1",1,"$40.00",3,365,97,30,NA,0
"9",184665,"italy","emilia-romagna","bologna","2020-05-16","Santo Stefano",44.50189,11.35031,"Apartment","Private room",5,"1",5,"$32.00",1,365,87,30,NA,0
"10",204553,"italy","emilia-romagna","bologna","2020-05-16","Porto - Saragozza",44.49105,11.33982,"Apartment","Private room",1,"1",2,"$51.00",2,15,98,25,51,255
"11",207245,"italy","emilia-romagna","bologna","2020-05-16","Porto - Saragozza",44.49254,11.34009,"Apartment","Entire home/apt",6,"3",6,"$110.00",4,60,96,1,120.344827586207,3490
"12",209692,"italy","emilia-romagna","bologna","2020-05-16","Navile",44.51628,11.33074,"Apartment","Private room",1,"1",1,"$25.00",1,90,94,0,25,750
"13",214615,"italy","emilia-romagna","bologna","2020-05-16","Santo Stefano",44.50172,11.35047,"Apartment","Private room",5,"1",3,"$32.00",1,760,85,30,NA,0
"14",219878,"italy","emilia-romagna","bologna","2020-05-16","Santo Stefano",44.48787,11.35392,"Apartment","Entire home/apt",2,"1",2,"$89.00",3,150,97,0,90.6,2718
"15",229114,"italy","emilia-romagna","bologna","2020-05-16","Navile",44.51072,11.34957,"Apartment","Entire home/apt",4,"2",4,"$64.00",3,30,97,27,64,192
