"","id","country","region","city","date","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","review_scores_rating","availability_30","price_30","revenue_30"
"1",24469,"italy","toscana","florence","2020-08-31","Centro Storico",43.78308,11.24418,"Entire apartment","Entire home/apt",4,"1",1,"$70.00",2,365,100,30,NA,0
"2",24470,"italy","toscana","florence","2020-08-31","Centro Storico",43.78287,11.24431,"Entire apartment","Entire home/apt",3,"1",1,"$70.00",2,365,93,30,NA,0
"3",24471,"italy","toscana","florence","2020-08-31","Centro Storico",43.78292,11.2446,"Entire apartment","Entire home/apt",6,"2",2,"$135.00",2,365,NA,30,NA,0
"4",24472,"italy","toscana","florence","2020-08-31","Centro Storico",43.7815,11.24507,"Entire apartment","Entire home/apt",6,"2",2,"$120.00",2,365,60,29,120,120
"5",29982,"italy","toscana","florence","2020-08-31","Centro Storico",43.77348,11.2545,"Entire apartment","Entire home/apt",5,"2",5,"$185.00",3,180,99,0,151.333333333333,4540
"6",32120,"italy","toscana","florence","2020-08-31","Gavinana Galluzzo",43.76352,11.27726,"Entire apartment","Entire home/apt",2,"1",1,"$75.00",1,5,100,29,75,75
"7",32180,"italy","toscana","florence","2020-08-31","Centro Storico",43.76964,11.2436,"Entire apartment","Entire home/apt",4,"2",4,"$89.00",3,60,95,1,89,2581
"8",32395,"italy","toscana","florence","2020-08-31","Centro Storico",43.76158,11.24188,"Room in bed and breakfast","Hotel room",2,"1",1,"$60.00",1,1125,97,30,NA,0
"9",39115,"italy","toscana","florence","2020-08-31","Centro Storico",43.77525,11.25258,"Private room in house","Private room",2,"1",2,"$65.00",2,365,90,30,NA,0
"10",39165,"italy","toscana","florence","2020-08-31","Centro Storico",43.77525,11.25258,"Private room in house","Private room",2,"1",2,"$85.00",2,365,84,30,NA,0
"11",39821,"italy","toscana","florence","2020-08-31","Centro Storico",43.76853,11.24395,"Entire apartment","Entire home/apt",3,NA,1,"$65.00",3,365,91,30,NA,0
"12",39822,"italy","toscana","florence","2020-08-31","Centro Storico",43.76865,11.24426,"Entire apartment","Entire home/apt",4,"2",2,"$60.00",4,1124,86,0,60,1800
"13",42997,"italy","toscana","florence","2020-08-31","Centro Storico",43.76944,11.26331,"Entire apartment","Entire home/apt",2,"1",1,"$107.00",3,1125,60,6,106.791666666667,2563
"14",43365,"italy","toscana","florence","2020-08-31","Centro Storico",43.76944,11.26331,"Entire apartment","Entire home/apt",3,"1",2,"$143.00",3,1125,80,0,142.766666666667,4283
"15",43369,"italy","toscana","florence","2020-08-31","Centro Storico",43.76944,11.26331,"Entire apartment","Entire home/apt",2,"1",1,"$142.00",3,1125,97,7,142,3266
"16",44781,"italy","toscana","florence","2020-08-31","Centro Storico",43.76418,11.24618,"Entire apartment","Entire home/apt",4,"1",2,"$100.71",3,100,96,15,109.333333333333,1640
"17",45606,"italy","toscana","florence","2020-08-31","Isolotto Legnaia",43.7728,11.23746,"Entire apartment","Entire home/apt",3,"1",3,"$50.00",4,180,95,10,50,1000
"18",47498,"italy","toscana","florence","2020-08-31","Centro Storico",43.77224,11.24996,"Private room in serviced apartment","Private room",3,"1",1,"$42.00",1,10,91,30,NA,0
"19",48372,"italy","toscana","florence","2020-08-31","Centro Storico",43.77525,11.25258,"Private room in house","Private room",1,"1",1,"$55.00",2,365,75,30,NA,0
"20",52543,"italy","toscana","florence","2020-08-31","Isolotto Legnaia",43.77336,11.23653,"Entire apartment","Entire home/apt",5,"1",2,"$58.00",4,180,95,1,57.7586206896552,1675
"21",52545,"italy","toscana","florence","2020-08-31","Isolotto Legnaia",43.77196,11.23862,"Entire apartment","Entire home/apt",4,"1",2,"$65.00",5,90,95,0,65,1950
"22",53454,"italy","toscana","florence","2020-08-31","Centro Storico",43.7816,11.2568,"Entire apartment","Entire home/apt",3,"1",1,"$60.00",3,14,91,28,60,120
"23",56143,"italy","toscana","florence","2020-08-31","Centro Storico",43.76925,11.25516,"Entire apartment","Entire home/apt",4,"1",2,"$53.00",2,30,97,1,46.3103448275862,1343
"24",56154,"italy","toscana","florence","2020-08-31","Centro Storico",43.76931,11.25661,"Entire apartment","Entire home/apt",6,"2",3,"$73.00",2,90,93,11,66.1578947368421,1257
"25",57433,"italy","toscana","florence","2020-08-31","Centro Storico",43.76911,11.25487,"Entire apartment","Entire home/apt",6,"2",4,"$67.00",2,30,86,10,60.6,1212
"26",57542,"italy","toscana","florence","2020-08-31","Centro Storico",43.77067,11.24896,"Entire apartment","Entire home/apt",4,"1",0,"$75.00",3,30,89,30,NA,0
"27",57572,"italy","toscana","florence","2020-08-31","Campo di Marte",43.7818,11.26478,"Private room in bed and breakfast","Private room",3,"1",2,"$48.00",2,730,97,0,48,1440
"28",57644,"italy","toscana","florence","2020-08-31","Centro Storico",43.77713,11.26182,"Entire apartment","Entire home/apt",4,"1",2,"$101.20",3,60,96,21,110,990
"29",57767,"italy","toscana","florence","2020-08-31","Centro Storico",43.76728,11.25066,"Entire apartment","Entire home/apt",8,"3",3,"$168.00",2,30,98,18,186.25,2235
"30",57859,"italy","toscana","florence","2020-08-31","Centro Storico",43.77588,11.25453,"Entire apartment","Entire home/apt",4,"1",0,"$90.00",3,31,94,26,90,360
"31",60838,"italy","toscana","florence","2020-08-31","Centro Storico",43.77436,11.26345,"Entire apartment","Entire home/apt",4,"2",2,"$84.00",3,150,98,29,84,84
"32",61209,"italy","toscana","florence","2020-08-31","Campo di Marte",43.78331,11.26558,"Private room in bed and breakfast","Private room",2,"1",1,"$42.00",2,730,98,0,42,1260
"33",64023,"italy","toscana","florence","2020-08-31","Centro Storico",43.77089,11.25966,"Entire apartment","Entire home/apt",2,"1",1,"$51.00",3,120,97,29,50,50
"34",66045,"italy","toscana","florence","2020-08-31","Campo di Marte",43.78296,11.26874,"Entire apartment","Entire home/apt",4,"1",2,"$62.00",3,1125,93,0,62,1860
"35",66324,"italy","toscana","florence","2020-08-31","Centro Storico",43.77205,11.25898,"Private room in bed and breakfast","Private room",3,"1",2,"$120.00",2,730,98,30,NA,0
"36",66353,"italy","toscana","florence","2020-08-31","Centro Storico",43.77028,11.2669,"Entire apartment","Entire home/apt",5,"3",3,"$95.00",3,730,93,10,95,1900
"37",66598,"italy","toscana","florence","2020-08-31","Centro Storico",43.76647,11.26493,"Entire apartment","Entire home/apt",7,"2",4,"$85.00",14,730,97,0,85,2550
"38",66903,"italy","toscana","florence","2020-08-31","Centro Storico",43.77537,11.2598,"Entire apartment","Entire home/apt",4,"1",2,"$82.00",3,29,100,28,83,166
"39",67725,"italy","toscana","florence","2020-08-31","Centro Storico",43.77525,11.25258,"Private room in house","Private room",3,"1",2,"$99.00",2,365,73,30,NA,0
"40",68273,"italy","toscana","florence","2020-08-31","Centro Storico",43.77931,11.25835,"Entire apartment","Entire home/apt",3,"1",1,"$124.00",3,730,99,30,NA,0
