"","id","country","region","city","date","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","review_scores_rating","availability_30","price_30","revenue_30"
"1",2818,"the-netherlands","north-holland","amsterdam","2020-07-09","Oostelijk Havengebied - Indische Buurt",52.36575,4.94142,"Apartment","Private room",2,"1",2,"$59.00",3,1125,98,23,59,413
"2",20168,"the-netherlands","north-holland","amsterdam","2020-07-09","Centrum-Oost",52.36509,4.89354,"Townhouse","Private room",2,"1",1,"$100.00",1,365,89,0,193.333333333333,5800
"3",25428,"the-netherlands","north-holland","amsterdam","2020-07-09","Centrum-West",52.37297,4.88339,"Apartment","Entire home/apt",3,"1",1,"$125.00",14,180,100,22,125,1000
"4",27886,"the-netherlands","north-holland","amsterdam","2020-07-09","Centrum-West",52.38761,4.89188,"Houseboat","Private room",2,"1",1,"$135.00",2,730,99,14,143.75,2300
"5",31080,"the-netherlands","north-holland","amsterdam","2020-07-09","Zuid",52.35132,4.84838,"Apartment","Entire home/apt",4,"3",3,"$219.00",3,365,95,0,219,6570
"6",41125,"the-netherlands","north-holland","amsterdam","2020-07-09","Centrum-West",52.37891,4.88321,"Apartment","Entire home/apt",3,"1",1,"$180.00",4,35,96,15,160,2400
"7",42970,"the-netherlands","north-holland","amsterdam","2020-07-09","Centrum-West",52.36781,4.89001,"Bed and breakfast","Hotel room",2,"1",1,"$159.00",3,1100,98,30,NA,0
"8",43109,"the-netherlands","north-holland","amsterdam","2020-07-09","Centrum-West",52.37537,4.88932,"Apartment","Entire home/apt",4,"2",4,"$210.00",3,30,98,30,NA,0
"9",43980,"the-netherlands","north-holland","amsterdam","2020-07-09","Zuid",52.35746,4.86124,"Apartment","Entire home/apt",2,"1",2,"$100.00",30,365,80,0,79,2370
"10",46386,"the-netherlands","north-holland","amsterdam","2020-07-09","De Pijp - Rivierenbuurt",52.35247,4.90825,"Apartment","Entire home/apt",2,"1",1,"$150.00",3,1825,93,0,150,4500
"11",48076,"the-netherlands","north-holland","amsterdam","2020-07-09","Centrum-West",52.38042,4.89453,"Bed and breakfast","Private room",4,"2",3,"$270.00",4,60,97,0,278.666666666667,8360
"12",49552,"the-netherlands","north-holland","amsterdam","2020-07-09","Centrum-West",52.38028,4.89089,"Guest suite","Entire home/apt",4,"2",2,"$220.00",3,1124,98,16,228.571428571429,3200
"13",49790,"the-netherlands","north-holland","amsterdam","2020-07-09","De Baarsjes - Oud-West",52.36266,4.86103,"Boat","Entire home/apt",4,"2",2,"$250.00",3,365,99,30,NA,0
"14",50515,"the-netherlands","north-holland","amsterdam","2020-07-09","Bos en Lommer",52.37727,4.83925,"Townhouse","Entire home/apt",6,"3",3,"$120.00",4,15,95,8,115,2530
"15",50518,"the-netherlands","north-holland","amsterdam","2020-07-09","Westerpark",52.38201,4.87865,"Apartment","Entire home/apt",2,"1",1,"$135.00",2,1120,95,8,120.045454545455,2641
"16",50523,"the-netherlands","north-holland","amsterdam","2020-07-09","Centrum-West",52.36841,4.88413,"Bed and breakfast","Private room",2,"1",1,"$115.00",2,365,97,10,131.75,2635
