"","id","country","region","city","date","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","review_scores_rating","availability_30","price_30","revenue_30"
"1",24398,"italy","campania","naples","2020-09-25","San Carlo all'Arena",40.85714,14.25763,"Entire apartment","Entire home/apt",4,"3",3,"$159.00",3,180,97,30,NA,0
"2",30466,"italy","campania","naples","2020-09-25","San Carlo all'Arena",40.85759,14.25943,"Private room in bed and breakfast","Private room",2,"1",1,"$41.00",2,180,NA,30,NA,0
"3",30536,"italy","campania","naples","2020-09-25","San Lorenzo",40.85543,14.25812,"Private room in condominium","Private room",1,"1",0,"$41.00",2,30,94,29,40,40
"4",49051,"italy","campania","naples","2020-09-25","San Lorenzo",40.85156,14.26255,"Private room in bed and breakfast","Private room",2,"1",1,"$29.00",1,365,93,30,NA,0
"5",51629,"italy","campania","naples","2020-09-25","San Lorenzo",40.85308,14.26167,"Private room in bed and breakfast","Private room",2,"1",1,"$29.00",1,365,93,30,NA,0
"6",51630,"italy","campania","naples","2020-09-25","San Lorenzo",40.85326,14.26149,"Private room in bed and breakfast","Private room",2,"1",1,"$29.00",2,365,95,29,29,29
"7",51631,"italy","campania","naples","2020-09-25","San Lorenzo",40.85294,14.26303,"Private room in bed and breakfast","Private room",2,"1",1,"$29.00",1,365,92,30,NA,0
"8",51632,"italy","campania","naples","2020-09-25","San Lorenzo",40.8532,14.26311,"Private room in bed and breakfast","Private room",3,"1",3,"$29.00",1,730,96,30,NA,0
"9",63413,"italy","campania","naples","2020-09-25","Chiaia",40.83319,14.22613,"Entire apartment","Entire home/apt",2,"1",0,"$57.00",2,60,95,25,56,280
"10",74364,"italy","campania","naples","2020-09-25","San Lorenzo",40.8512,14.25217,"Entire apartment","Entire home/apt",2,"1",1,"$39.00",3,1125,98,24,38.6666666666667,232
"11",76993,"italy","campania","naples","2020-09-25","Vomero",40.84568,14.22618,"Private room in condominium","Private room",3,"1",2,"$30.00",2,35,100,29,30,30
"12",77009,"italy","campania","naples","2020-09-25","Vomero",40.84568,14.22618,"Private room in apartment","Private room",2,"1",1,"$23.00",3,35,96,28,23,46
"13",77010,"italy","campania","naples","2020-09-25","Vomero",40.84568,14.22618,"Private room in condominium","Private room",3,"1",2,"$23.00",3,35,94,21,24.5555555555556,221
