"","id","country","region","city","date","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","review_scores_rating","availability_30","price_30","revenue_30"
"1",6623,"italy","veneto","venice","2020-08-21","San Polo",45.43823,12.32902,"Entire apartment","Entire home/apt",4,"2",4,"$225.00",7,365,99,21,225,2025
"2",6624,"italy","veneto","venice","2020-08-21","San Polo",45.43845,12.32869,"Entire apartment","Entire home/apt",6,"2",6,"$250.00",7,50,100,29,250,250
"3",12074,"italy","veneto","venice","2020-08-21","San Polo",45.43827,12.32764,"Entire apartment","Entire home/apt",4,"2",4,"$122.00",4,28,99,0,122,3660
"4",27116,"italy","veneto","venice","2020-08-21","San Marco",45.43221,12.33411,"Private room in bed and breakfast","Private room",4,"1",2,"$128.00",1,1125,96,16,181.785714285714,2545
"5",33934,"italy","veneto","venice","2020-08-21","Cannaregio",45.4448,12.33121,"Entire apartment","Entire home/apt",4,"1",1,"$103.00",2,30,81,29,103,103
"6",44527,"italy","veneto","venice","2020-08-21","Cannaregio",45.44754,12.32918,"Entire apartment","Entire home/apt",6,"3",3,"$300.00",2,365,96,21,300,2700
"7",44998,"italy","veneto","venice","2020-08-21","Castello",45.43854,12.34959,"Entire apartment","Entire home/apt",6,"2",4,"$260.00",5,10,60,29,260,260
"8",45036,"italy","veneto","venice","2020-08-21","San Polo",45.43723,12.32451,"Entire apartment","Entire home/apt",2,"1",1,"$65.00",1,1,78,10,65,1300
"9",46054,"italy","veneto","venice","2020-08-21","San Marco",45.43439,12.33509,"Entire apartment","Entire home/apt",6,"2",2,"$140.00",1,1,81,29,140,140
"10",46158,"italy","veneto","venice","2020-08-21","San Marco",45.43468,12.33613,"Entire apartment","Entire home/apt",2,"1",1,"$70.00",1,1,73,29,70,70
"11",46171,"italy","veneto","venice","2020-08-21","Cannaregio",45.44185,12.33355,"Entire apartment","Entire home/apt",2,"1",1,"$150.00",3,10,78,2,125.714285714286,3520
"12",47383,"italy","veneto","venice","2020-08-21","San Polo",45.43846,12.33235,"Room in bed and breakfast","Hotel room",2,"1",1,"$58.00",2,365,98,19,77.8181818181818,856
"13",47549,"italy","veneto","venice","2020-08-21","Dorsoduro",45.43593,12.32521,"Entire apartment","Entire home/apt",5,"3",3,"$107.00",2,365,96,0,129.166666666667,3875
"14",49656,"italy","veneto","venice","2020-08-21","Dorsoduro",45.43549,12.32612,"Entire apartment","Entire home/apt",3,"2",2,"$90.00",3,31,96,13,106,1802
"15",51847,"italy","veneto","venice","2020-08-21","Castello",45.43546,12.34636,"Entire apartment","Entire home/apt",3,"1",2,"$150.00",1,1,90,21,150,1350
"16",56687,"italy","veneto","venice","2020-08-21","Cannaregio",45.44525,12.33166,"Entire apartment","Entire home/apt",6,"2",6,"$150.00",3,30,96,29,150,150
"17",60007,"italy","veneto","venice","2020-08-21","San Marco",45.43302,12.332,"Entire apartment","Entire home/apt",4,"2",3,"$81.00",1,1125,94,28,89,178
"18",60020,"italy","veneto","venice","2020-08-21","Santa Croce",45.44059,12.32952,"Room in bed and breakfast","Hotel room",2,"1",1,"$34.00",2,29,85,11,39.8421052631579,757
"19",60304,"italy","veneto","venice","2020-08-21","Cannaregio",45.44334,12.33483,"Private room in bed and breakfast","Private room",2,"1",1,"$70.00",1,1000,98,26,82.5,330
"20",61714,"italy","veneto","venice","2020-08-21","Giudecca",45.42708,12.31823,"Private room in bed and breakfast","Private room",2,"1",1,"$100.00",2,730,98,20,100,1000
"21",63267,"italy","veneto","venice","2020-08-21","Castello",45.43886,12.3499,"Entire apartment","Entire home/apt",2,"1",1,"$90.00",3,20,100,3,90,2430
"22",65926,"italy","veneto","venice","2020-08-21","Dorsoduro",45.43108,12.32593,"Entire apartment","Entire home/apt",5,"3",4,"$149.00",2,300,94,19,150.454545454545,1655
"23",69375,"italy","veneto","venice","2020-08-21","Cannaregio",45.44555,12.32155,"Entire apartment","Entire home/apt",4,"1",4,"$120.00",3,45,95,27,120,360
"24",69877,"italy","veneto","venice","2020-08-21","Dorsoduro",45.4338,12.32574,"Private room in bed and breakfast","Private room",3,"1",2,"$126.00",2,8,87,30,NA,0
"25",71460,"italy","veneto","venice","2020-08-21","San Lorenzo XXV Aprile",45.49249,12.24348,"Private room in bed and breakfast","Private room",2,"1",1,"$49.00",2,4,89,0,49,1470
"26",71735,"italy","veneto","venice","2020-08-21","San Marco",45.43482,12.33648,"Entire apartment","Entire home/apt",4,"1",2,"$100.00",3,29,89,0,100,3000
"27",71870,"italy","veneto","venice","2020-08-21","Castello",45.42978,12.35715,"Entire house","Entire home/apt",4,"2",2,"$76.00",3,365,93,29,75,75
"28",71874,"italy","veneto","venice","2020-08-21","Santa Croce",45.44001,12.32552,"Private room in bed and breakfast","Private room",3,"1",1,"$120.00",1,28,81,29,120,120
"29",72000,"italy","veneto","venice","2020-08-21","Castello",45.43006,12.35652,"Private room in house","Private room",1,"1",1,"$60.00",2,5,92,8,60,1320
