"","id","country","region","city","date","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","review_scores_rating","availability_30","price_30","revenue_30"
"1",77327,"belgium","vlg","ghent","2020-04-27","Stationsbuurt Noord",51.03694,3.72968,"Loft","Entire home/apt",4,"0",4,"$89.00",2,730,82,27,89,267
"2",137110,"belgium","vlg","ghent","2020-04-27","Elisabethbegijnhof - Papegaai",51.05785,3.71192,"Townhouse","Private room",4,"2",2,"$50.00",1,730,84,15,50,750
"3",185483,"belgium","vlg","ghent","2020-04-27","Macharius - Heirnis",51.05213,3.74049,"Apartment","Entire home/apt",2,"1",1,"$45.00",6,1125,80,30,NA,0
"4",187870,"belgium","vlg","ghent","2020-04-27","Watersportbaan - Ekkergem",51.05168,3.70283,"Apartment","Entire home/apt",2,"1",1,"$55.00",2,90,97,27,56,168
"5",191534,"belgium","vlg","ghent","2020-04-27","Macharius - Heirnis",51.05213,3.74049,"Apartment","Entire home/apt",2,"0",1,"$45.00",6,1125,85,30,NA,0
"6",203806,"belgium","vlg","ghent","2020-04-27","Watersportbaan - Ekkergem",51.04428,3.71395,"Apartment","Entire home/apt",2,"1",2,"$69.00",2,1125,92,30,NA,0
"7",204245,"belgium","vlg","ghent","2020-04-27","Binnenstad",51.05842,3.72721,"Apartment","Entire home/apt",2,"1",1,"$90.00",1,14,96,30,NA,0
"8",216715,"belgium","vlg","ghent","2020-04-27","Binnenstad",51.05756,3.7318,"Loft","Entire home/apt",4,"1",3,"$70.00",2,365,95,30,NA,0
"9",252269,"belgium","vlg","ghent","2020-04-27","Elisabethbegijnhof - Papegaai",51.05216,3.71993,"Townhouse","Entire home/apt",8,"4",8,"$210.00",2,120,98,14,241.25,3860
"10",392245,"belgium","vlg","ghent","2020-04-27","Stationsbuurt Zuid",51.02971,3.71369,"Apartment","Private room",1,"1",1,"$32.00",3,160,96,5,37,925
"11",432857,"belgium","vlg","ghent","2020-04-27","Sint Denijs Westrem",51.03113,3.68348,"Boat","Private room",2,"1",1,"$299.00",1,1125,100,30,NA,0
"12",599325,"belgium","vlg","ghent","2020-04-27","Ledeberg",51.03454,3.74631,"House","Private room",2,"1",1,"$30.00",2,1125,91,1,31.3793103448276,910
"13",696209,"belgium","vlg","ghent","2020-04-27","Elisabethbegijnhof - Papegaai",51.05021,3.71624,"Apartment","Entire home/apt",2,"0",1,"$75.00",6,200,98,0,81.6666666666667,2450
"14",743981,"belgium","vlg","ghent","2020-04-27","Elisabethbegijnhof - Papegaai",51.05021,3.71624,"Apartment","Entire home/apt",2,"0",1,"$75.00",6,200,96,0,81.6666666666667,2450
"15",769351,"belgium","vlg","ghent","2020-04-27","Mariakerke",51.07862,3.69008,"House","Entire home/apt",4,"3",3,"$80.00",1,90,92,0,80,2400
"16",778353,"belgium","vlg","ghent","2020-04-27","Oud Gentbrugge",51.04177,3.74516,"Townhouse","Private room",2,"1",1,"$24.00",2,60,77,12,39.1111111111111,704
"17",782514,"belgium","vlg","ghent","2020-04-27","Sint Amandsberg",51.06837,3.77456,"Apartment","Entire home/apt",2,"1",1,"$120.00",3,60,98,28,120,240
"18",835795,"belgium","vlg","ghent","2020-04-27","Binnenstad",51.05343,3.73002,"Loft","Entire home/apt",4,"1",2,"$100.00",2,1125,95,19,53.6363636363636,590
"19",845854,"belgium","vlg","ghent","2020-04-27","Macharius - Heirnis",51.0543,3.73527,"Apartment","Entire home/apt",4,"1",1,"$85.00",4,30,97,0,85,2550
"20",878177,"belgium","vlg","ghent","2020-04-27","Elisabethbegijnhof - Papegaai",51.05153,3.71807,"Bed and breakfast","Private room",2,"1",1,"$55.00",2,1125,100,0,55,1650
"21",879417,"belgium","vlg","ghent","2020-04-27","Binnenstad",51.0578,3.72622,"Apartment","Entire home/apt",5,"2",3,"$155.00",2,21,98,26,155,620
"22",887716,"belgium","vlg","ghent","2020-04-27","Elisabethbegijnhof - Papegaai",51.05021,3.71624,"Apartment","Entire home/apt",2,"1",1,"$70.00",6,200,98,30,NA,0
"23",924683,"belgium","vlg","ghent","2020-04-27","Elisabethbegijnhof - Papegaai",51.05353,3.71675,"Apartment","Entire home/apt",2,"1",1,"$58.00",2,365,98,30,NA,0
"24",944573,"belgium","vlg","ghent","2020-04-27","Bloemekenswijk",51.07052,3.70806,"House","Entire home/apt",4,"2",2,"$120.00",2,60,85,14,131.25,2100
"25",950284,"belgium","vlg","ghent","2020-04-27","Sluizeken - Tolhuis - Ham",51.06266,3.73218,"Tiny house","Private room",2,"1",1,"$135.00",2,5,100,0,135,4050
"26",1018048,"belgium","vlg","ghent","2020-04-27","Sluizeken - Tolhuis - Ham",51.0591,3.7193,"Apartment","Entire home/apt",3,"1",4,"$44.00",1,1125,96,0,35.6666666666667,1070
"27",1098409,"belgium","vlg","ghent","2020-04-27","Binnenstad",51.05192,3.72792,"House","Private room",2,"1",1,"$40.00",2,1124,87,28,40,80
"28",1102289,"belgium","vlg","ghent","2020-04-27","Stationsbuurt Zuid",51.0325,3.7152,"Apartment","Entire home/apt",2,"1",1,"$92.00",2,12,93,26,93.5,374
"29",1121033,"belgium","vlg","ghent","2020-04-27","Elisabethbegijnhof - Papegaai",51.05661,3.71914,"Townhouse","Private room",3,"2",2,"$60.00",2,1125,87,27,92.6666666666667,278
"30",1135017,"belgium","vlg","ghent","2020-04-27","Elisabethbegijnhof - Papegaai",51.05683,3.71639,"Condominium","Entire home/apt",6,"2",5,"$75.00",2,1125,96,24,105,630
"31",1141163,"belgium","vlg","ghent","2020-04-27","Binnenstad",51.04531,3.73526,"Apartment","Entire home/apt",4,"1",1,"$85.00",2,45,95,27,85,255
"32",1159353,"belgium","vlg","ghent","2020-04-27","Stationsbuurt Noord",51.03702,3.73016,"Apartment","Entire home/apt",4,"1",2,"$70.00",4,1125,90,27,70,210
"33",1188974,"belgium","vlg","ghent","2020-04-27","Binnenstad",51.05109,3.7257,"House","Private room",2,"1",1,"$40.00",2,1124,87,27,40,120
"34",1222069,"belgium","vlg","ghent","2020-04-27","Watersportbaan - Ekkergem",51.05087,3.70436,"Bed and breakfast","Private room",2,"1",1,"$80.00",2,1125,97,21,80,720
"35",1232605,"belgium","vlg","ghent","2020-04-27","Wondelgem",51.07422,3.7265,"Apartment","Entire home/apt",6,"1",0,"$54.00",4,1125,86,0,50.4666666666667,1514
"36",1271802,"belgium","vlg","ghent","2020-04-27","Nieuw Gent - UZ",51.03137,3.72882,"House","Private room",5,"2",2,"$44.00",2,100,97,0,44,1320
"37",1339383,"belgium","vlg","ghent","2020-04-27","Binnenstad",51.05824,3.72243,"Apartment","Entire home/apt",2,"1",0,"$98.00",2,1125,90,24,98,588
